kapiere;Ich ___ diese schwierige Aufgabe einfach nicht.;Я просто не понимаю это сложное задание.;Laufe;Schreibe;Bade
Panne;Wir hatten auf der Autobahn eine ___, weil der Reifen kaputt war.;У нас произошла поломка на автобане, потому что шина была повреждена.;Party;Suppe;Lampe
bissen;Ich habe noch keinen einzigen ___ gegessen.;Я еще не съел ни одного куска.;Schritt;Film;Tisch
Fernen;Wir machen bald Urlaub in einem ___ Land.;Скоро мы поедем в отпуск в далекую страну.;blauen;kurzen;leisen
versäumt;Leider habe ich den Zug ___, weil ich zu spät war.;К сожалению, я пропустил поезд, потому что опоздал.;gekocht;getanzt;gemalt
frühe;Der ___ Vogel fängt den Wurm.;Ранняя птица ловит червяка.;rote;alte;laute
Rohre;Die Handwerker müssen die alten ___ im Bad reparieren.;Мастера должны починить старые трубы в ванной.;Bäume;Hunde;Stühle
packte;Er ___ schnell seinen Koffer für die Reise.;Он быстро собрал свой чемодан для поездки.;kochte;lachte;Schwamm
Zeitmaschine;Mit einer ___ könnte man in die Vergangenheit reisen.;С машиной времени можно было бы путешествовать в прошлое.;Waschmaschine;Kaffeemaschine;Zahnbürste
weiterzumachen;Es war schwer, nach dem Fehler einfach ___.;Было трудно просто продолжать после ошибки.;einzuschlafen;abzuwaschen;aufzuwachen
beiß;___ nicht in den sauren Apfel!;Не кусай кислое яблоко!;sing;Schlaf;Lauf
Verzögerung;Der Flug hat leider eine ___ von zwei Stunden.;К сожалению, у рейса задержка на два часа.;Farbe;Flasche;Tasse
Sprit;Wir müssen tanken, wir haben keinen ___ mehr.;Нам нужно заправиться, у нас больше нет бензина.;Saft;Wein;Tee
Initialen;Seine ___ stehen auf dem neuen Hemd.;Его инициалы написаны на новой рубашке.;Tomaten;Schuhe;Hunde
Ansprache;Der Chef hielt eine lange ___ vor den Mitarbeitern.;Начальник произнес длинную речь перед сотрудниками.;Suppe;Reise;Katze
recherchiert;Ich habe im Internet für mein Projekt ___.;Я искал информацию в интернете для своего проекта.;geschlafen;gegessen;getrunken
erfuhren;Wir ___ die Neuigkeiten erst gestern.;Мы узнали новости только вчера.;kauften;malten;tanzten
zahlte;Er ___ die Rechnung im Restaurant mit Karte.;Он оплатил счет в ресторане картой.;lachte;schlief;kochte
eingebaut;Die neue Küche wird morgen in der Wohnung ___.;Новая кухня будет установлена в квартире завтра.;gegessen;getrunken;gespielt
offener;Er sollte ___ über seine Gefühle sprechen.;Ему следует говорить более открыто о своих чувствах.;grüner;kürzer;lauter
geheimnisvoll;Die alte Kiste auf dem Dachboden wirkte sehr ___.;Старый сундук на чердаке казался очень таинственным.;hungrig;durstig;sportlich
Geschöpf;Der Hund ist ein sehr treues ___.;Собака — очень верное создание.;Auto;Haus;Buch
unangebracht;Sein Witz auf der Beerdigung war völlig ___.;Его шутка на похоронах была совершенно неуместной.;Lecker;süß;blau
Schlüsse;Aus diesem Fehler müssen wir die richtigen ___ ziehen.;Из этой ошибки мы должны сделать правильные выводы.;Schuhe;Bäume;Blumen
eingefangen;Der Hund ist weggelaufen, aber wir haben ihn wieder ___.;Собака убежала, но мы ее снова поймали.;gekocht;gelesen;geschlafen
Bewährungshelfer;Nach dem Gefängnis bekam er einen ___, der ihm half.;После тюрьмы он получил инспектора по УДО, который ему помогал.;Bäcker;Friseur;Arzt
folgten;Die Entenküken ___ ihrer Mutter ins Wasser.;Утята последовали за своей матерью в воду.;kauften;kochten;lasen
erhebe;Ich ___ mein Glas auf das Brautpaar!;Я поднимаю свой бокал за молодоженов!;trinke;esse;Schlafe
Brenner;Im Chemielabor benutzen wir oft einen ___.;В химической лаборатории мы часто используем горелку.;Stuhl;Tisch;Apfel
surfen;Im Urlaub wollen wir im Meer ___.;В отпуске мы хотим заниматься серфингом в море.;kochen;lesen;Schlafen
Hintergehen;Man sollte seine Freunde niemals ___.;Никогда не следует обманывать своих друзей.;kochen;waschen;Schlafen
Hörner;Der Stier hat sehr spitze ___.;У быка очень острые рога.;Fenster;Türen;Schuhe
fürchtest;___ du dich vor der Dunkelheit im Keller?;Ты боишься темноты в подвале?;kaufst;kochst;spielst
Reaktor;Der ___ im Kraftwerk muss gekühlt werden.;Реактор на электростанции необходимо охлаждать.;Teppich;Schrank;Fernseher
gebrochenen;Er konnte mit dem ___ Arm nicht schreiben.;Он не мог писать со сломанной рукой.;blauen;süßen;leisen
Ansage;Bitte achten Sie auf die ___ am Bahnhof.;Пожалуйста, обратите внимание на объявление на вокзале.;Suppe;Blume;Katze
Abzeichen;Der Polizist trägt ein ___ an seiner Uniform.;Полицейский носит значок на своей униформе.;Brötchen;Kissen;Handy
mehrfach;Ich habe dich schon ___ angerufen.;Я звонил тебе уже несколько раз.;blau;Lecker;süß
zielt;Der Schütze ___ genau auf die Zielscheibe.;Стрелок целится точно в мишень.;kocht;schläft;tanzt
gesamtes;Er hat sein ___ Geld für das Auto ausgegeben.;Он потратил все свои деньги на машину.;Grünes;rotes;lautes
berechnet;Der Computer ___ das Ergebnis in wenigen Sekunden.;Компьютер вычисляет результат за несколько секунд.;schläft;isst;singt
römische;Die ___ Geschichte ist sehr faszinierend.;Римская история очень увлекательна.;gelbe;laute;süße
Lenkrad;Bitte halte das ___ mit beiden Händen fest.;Пожалуйста, держи руль обеими руками.;Fenster;Sofa;Kissen
Engagement;Wir danken Ihnen für Ihr großes ___ in diesem Projekt.;Мы благодарим вас за ваше большое участие в этом проекте.;Brot;Fleisch;Wasser
fernzuhalten;Es ist besser, sich von bösen Menschen ___.;Лучше держаться подальше от злых людей.;einzukaufen;aufzuräumen;abzuwaschen
Gründer;Der ___ der Firma ist letztes Jahr in Rente gegangen.;Основатель компании вышел на пенсию в прошлом году.;Hund;Baum;Stuhl
technischen;Wir hatten leider ein paar Probleme mit den ___ Geräten.;К сожалению, у нас было несколько проблем с техническими устройствами.;süßen;leisen;grünen
Eingeweide;Der Metzger entfernt die ___ des Tieres.;Мясник удаляет внутренности животного.;Schuhe;Fenster;Kissen
verschickt;Ich habe das Paket heute morgen ___.;Я отправил посылку сегодня утром.;gegessen;getrunken;geschlafen
studierte;Sie ___ Medizin an der Universität in Berlin.;Она изучала медицину в университете в Берлине.;kochte;lachte;Schwamm
Industrie;Die Auto___ ist sehr wichtig für die Wirtschaft.;Автомобильная промышленность очень важна для экономики.;Suppe;Blume;Katze
Frühjahr;Im ___ beginnen die Blumen zu blühen.;Весной цветы начинают цвести.;Keller;Schrank;Koffer
Heiligabend;Wir feiern ___ immer mit der ganzen Familie.;Мы всегда празднуем Сочельник всей семьей.;Brot;Wasser;Fenster
Stellvertreter;Wenn der Chef krank ist, übernimmt sein ___.;Когда начальник болен, его заместитель берет на себя обязанности.;Hund;Tisch;Apfel
unvorstellbar;Es ist ___, wie schnell die Zeit vergeht.;Невероятно, как быстро летит время.;Lecker;blau;sportlich
sichert;Die Polizei ___ die Spuren am Tatort.;Полиция фиксирует улики на месте преступления.;kocht;schläft;singt
zweifle;Ich ___, ob das wirklich eine gute Idee ist.;Я сомневаюсь, действительно ли это хорошая идея.;Laufe;Schreibe;Bade
verbrannte;Er ___ den alten Brief im Feuer.;Он сжег старое письмо в огне.;kochte;lachte;Schwamm
Exfrau;Er hat sich gestern mit seiner ___ getroffen.;Он вчера встретился со своей бывшей женой.;Suppe;Blume;Katze
Kulturen;In dieser Stadt leben Menschen aus vielen verschiedenen ___.;В этом городе живут люди из многих разных культур.;Schuhen;Bäumen;Fenstern
bewegst;Wenn du dich nicht ___, wirst du frieren.;Если ты не будешь двигаться, ты замерзнешь.;kaufst;kochst;spielst
verschüttet;Ich habe aus Versehen den Kaffee auf den Tisch ___.;Я случайно пролил кофе на стол.;gegessen;gelesen;geschlafen
Whirlpool;Nach dem Schwimmen entspannte sie sich im ___.;После плавания она расслабилась в джакузи.;Brot;Apfel;Schuh
Atmung;Bei dieser Übung ist eine tiefe ___ sehr wichtig.;В этом упражнении очень важно глубокое дыхание.;Wand;Suppe;Lampe
kaltblütig;Der Täter ging bei dem Verbrechen sehr ___ vor.;Преступник действовал во время преступления очень хладнокровно.;süß;Lecker;blau
Handwerker;Morgen kommt der ___, um die Heizung zu reparieren.;Завтра придет мастер, чтобы починить отопление.;Hund;Baum;Apfel
Kurse;Die Volkshochschule bietet viele verschiedene ___ an.;Народный университет предлагает много разных курсов.;Schuhe;Bäume;Blumen
Griffen;Die Kinder ___ nach den süßen Bonbons.;Дети потянулись за сладкими конфетами.;kochten;lachten;Schwammen
unangenehme;Es gibt eine ___ Wahrheit, die wir akzeptieren müssen.;Есть неприятная правда, которую мы должны принять.;leisere;süßere;grünere
ausstellen;Der Arzt wird mir morgen ein Rezept ___.;Врач выпишет мне рецепт завтра.;kochen;lesen;Schlafen
sonderlich;Das Essen war nicht ___ gut, eher durchschnittlich.;Еда была не особенно хорошей, скорее средней.;blau;leise;süß
angefühlt;Der Stoff hat sich sehr weich ___.;Ткань была очень мягкой на ощупь.;gegessen;getrunken;geschlafen
Frösche;Die ___ quaken laut am Teich.;Лягушки громко квакают у пруда.;Schuhe;Bäume;Steine
herausfand;Es war ein Schock, als er die Wahrheit ___.;Это был шок, когда он узнал правду.;kochte;lachte;Schwamm
zärtlich;Die Mutter streichelt ihr Baby sehr ___.;Мать очень нежно гладит своего ребенка.;laut;Grün;blau
Steuerung;Die ___ dieses Autos ist sehr einfach.;Управление этим автомобилем очень простое.;Suppe;Blume;Wand
Zeitschriften;Im Wartezimmer des Arztes liegen viele alte ___.;В приемной врача лежит много старых журналов.;Schuhe;Bäume;Blumen
verbockt;Ich habe die Prüfung leider total ___.;К сожалению, я полностью провалил экзамен.;gegessen;getrunken;geschlafen
gewaltige;Der Sturm verursachte ___ Schäden an den Häusern.;Буря причинила огромный ущерб домам.;leise;süße;Grüne
Auftraggeber;Mein ___ möchte das Projekt bis morgen fertig haben.;Мой заказчик хочет, чтобы проект был готов к завтрашнему дню.;Hund;Baum;Stuhl
abgehört;Der Spion hat unsere Telefongespräche ___.;Шпион прослушивал наши телефонные разговоры.;gegessen;getrunken;geschlafen
gecheckt;Hast du schon deine E-Mails ___?;Ты уже проверил свои электронные письма?;gegessen;getrunken;geschlafen
Zusammenbruch;Nach dem Stress erlitt er einen nervlichen ___.;После стресса он перенес нервный срыв.;Apfel;Schuh;Baum
beachtet;Bitte ___ Sie die Regeln im Schwimmbad!;Пожалуйста, соблюдайте правила в бассейне!;kocht;esst;schlaft
Pumpe;Die ___ im Garten ist leider kaputt gegangen.;К сожалению, насос в саду сломался.;Suppe;Blume;Katze
Logbuch;Der Kapitän trägt alle Ereignisse in das ___ ein.;Капитан заносит все события в вахтенный журнал.;Brot;Wasser;Fenster
ausgenommen;Alle müssen mithelfen, dich ___!;Все должны помогать, кроме тебя!;Lecker;blau;sportlich
rankommen;Ich kann nicht an das obere Regal ___, ich bin zu klein.;Я не могу дотянуться до верхней полки, я слишком маленький.;kochen;lesen;Schlafen
relevant;Diese Information ist nicht ___ für unser Problem.;Эта информация не имеет отношения к нашей проблеме.;Lecker;süß;blau
besuchst;Wann ___ du mich endlich mal wieder?;Когда ты наконец снова навестишь меня?;kaufst;kochst;spielst
tiefsten;Sie tauchten im ___ See der Welt.;Они ныряли в самом глубоком озере в мире.;leckersten;süßesten;blauen
