Lust;Hast du morgen ___ auf einen Spaziergang im Park?;У тебя есть завтра желание прогуляться в парке?;Wunsch;Laune;Freude
Laune;Er hat heute wirklich schlechte ___, sprich ihn lieber nicht an.;У него сегодня действительно плохое настроение, лучше не говори с ним.;Lust;Freude;Sorge
Kopf;Mir tut nach der Arbeit der ___ weh.;У меня после работы болит голова.;Bauch;Hals;Rücken
Bauch;Ich habe zu viel gegessen, jetzt tut mir der ___ weh.;Я слишком много съел, теперь у меня болит живот.;Kopf;Hals;Arm
Hals;Ich bin erkältet und habe Schmerzen im ___.;Я простужен и у меня болит горло.;Kopf;Bauch;Rücken
Rücken;Vom schweren Heben tut mir der ___ weh.;От подъема тяжестей у меня болит спина.;Bauch;Kopf;Hals
Arzt;Wenn es nicht besser wird, musst du zum ___ gehen.;Если не станет лучше, ты должен пойти к врачу.;Apotheke;Spital;Krankenhaus
Rezept;Der Arzt hat mir ein ___ für die Tabletten gegeben.;Врач дал мне рецепт на таблетки.;Zettel;Brief;Formular
Apotheke;Ich gehe schnell in die ___, um Hustensaft zu kaufen.;Я быстро сбегаю в аптеку, чтобы купить сироп от кашля.;Bäckerei;Post;Bank
Termin;Ich habe morgen um zehn Uhr einen wichtigen ___ beim Amt.;У меня завтра в десять часов важный термин (прием) в ведомстве.;Plan;Tag;Moment
unterwegs;Ich bin noch ___, ich komme in zwanzig Minuten nach Hause.;Я еще в пути, я приду домой через двадцать минут.;draußen;Fort;vorbei
draußen;Zieh dir eine Jacke an, es ist kalt ___.;Надень куртку, на улице холодно.;drinnen;oben;unten
drinnen;Komm rein ins Zimmer, hier ___ ist es schön warm.;Заходи в комнату, здесь внутри приятно и тепло.;draußen;oben;unten
vorbei;Komm doch heute Abend kurz bei mir ___!;Загляни (заходи) ко мне сегодня вечером ненадолго!;voran;hin;her
Los;Wir müssen jetzt ___, der Bus fährt gleich ab.;Нам нужно выходить (выдвигаться) прямо сейчас, автобус скоро отправляется.;Weg;Fort;ab
Weg;Mein Geldbeutel ist plötzlich ___, ich finde ihn nirgends.;Мой кошелек внезапно пропал, я нигде его не нахожу.;Los;Fort;ab
fertig;Bist du schon mit deinen Hausaufgaben ___?;Ты уже закончил с домашним заданием?;bereit;voll;klar
bereit;Das Essen steht auf dem Tisch, wir sind ___ zum Essen.;Еда стоит на столе, мы готовы кушать.;fertig;klar;gut
satt;Danke, ich möchte nichts mehr, ich bin wirklich ___.;Спасибо, я больше ничего не хочу, я действительно сыт.;voll;fertig;zufrieden
durstig;Nach dem langen Fußweg bin ich total ___.;После долгой пешей прогулки я ужасно хочу пить.;hungrig;müde;kalt
