geplatzt;Der Reifen ist leider ___;Шина, к сожалению, лопнула;geplant;gebaut;geschlafen
erschieße;Ich ___ den Bären nicht;Я не застрелю медведя;esse;erkenne;erzähle
Locke;Die ___ fällt ihr ins Gesicht;Локон падает ей на лицо;Socke;Decke;Woche
Nachnamen;Er hat einen langen ___;У него длинная фамилия;Vornamen;Namen;Spitznamen
teurer;Dieser Ring ist ___ als der andere;Это кольцо дороже, чем другое;billiger;schwerer;lauter
Feuerzeug;Hast du ein ___ für mich?;У тебя есть для меня зажигалка?;Flugzeug;Spielzeug;Werkzeug
trau;Ich ___ mich nicht, das zu sagen;Я не осмеливаюсь это сказать;brau;schau;bau
Serienmörder;Die Polizei sucht den ___;Полиция ищет серийного убийцу;Bäcker;Lehrer;Maler
durchgegangen;Die Pferde sind ihm ___;Лошади понесли (от него);durchgefallen;durchgesehen;durchgemacht
beseitigt;Das Problem wurde schnell ___;Проблема была быстро устранена;bestätigt;besichtigt;beruhigt
Alkoholiker;Mein Onkel ist leider ___;Мой дядя, к сожалению, алкоголик;Arzt;Sportler;Bäcker
laßt;___ uns nach Hause gehen!;Давайте пойдем домой!;faßt;paßt;haßt
ganzem;Ich stimme dir aus ___ Herzen zu;Я соглашаюсь с тобой от всего сердца;halbem;kurzem;langem
Elemente;Wasser und Feuer sind verschiedene ___;Вода и огонь - разные элементы;Tiere;Farben;Bäume
Feinden;Er ist von ___ umgeben;Он окружен врагами;Freunden;Hunden;Kindern
Rückweg;Auf dem ___ fing es an zu regnen;На обратном пути начался дождь;Ausweg;Umweg;Gehweg
Heimweg;Mach dich auf den ___;Отправляйся на путь домой;Ausweg;Umweg;Gehweg
Menschlichkeit;Wir müssen mehr ___ zeigen;Мы должны проявлять больше человечности;Dummheit;Schönheit;Faulheit
geheimnisvolle;Die ___ Tür war verschlossen;Таинственная дверь была заперта;langweilige;offene;laute
befolgt;Hast du alle Regeln ___?;Ты последовал всем правилам?;besucht;bezahlt;bestellt
abreisen;Wir werden morgen früh ___;Мы уедем завтра утром;ankommen;aufstehen;ausruhen
Premiere;Die ___ des Films ist heute;Премьера фильма сегодня;Pause;Mitte;Ende
schwingen;Die Affen ___ von Baum zu Baum;Обезьяны качаются от дерева к дереву;springen;singen;schwimmen
Initiative;Er hat die ___ ergriffen;Он взял инициативу;Alternative;Perspektive;Krise
sexuellen;Sie sprachen über ihre ___ Probleme;Они говорили о своих сексуальных проблемах;finanziellen;politischen;sozialen
Geschäftsführer;Der ___ hat das Meeting abgesagt;Генеральный директор отменил встречу;Hausmeister;Kunde;Lehrer
Telefone;Alle ___ im Büro klingelten;Все телефоны в офисе звонили;Computer;Fenster;Türen
gelobt;Der Lehrer hat ihn sehr ___;Учитель его очень хвалил;geliebt;gelacht;gelebt
Uniformen;Die Polizisten tragen blaue ___;Полицейские носят синие униформы;Hosen;Jacken;Schuhe
beschissener;Das war ein ___ Tag für uns alle;Это был дерьмовый день для нас всех;schöner;guter;toller
Pulver;Das weiße ___ war nur Zucker;Белый порошок был просто сахаром;Wasser;Brot;Fleisch
Welpen;Die Hündin hat fünf süße ___;У собаки пять милых щенков;Katzen;Vögel;Fische
angesprochen;Er hat mich auf der Straße ___;Он заговорил со мной на улице;angesehen;angezogen;angemacht
angenehme;Wir hatten eine ___ Reise nach Paris;У нас была приятная поездка в Париж;schlimme;laute;böse
Kostüme;Zu Karneval tragen alle bunte ___;На карнавал все носят яркие костюмы;Brillen;Schuhe;Hüte
nachmittags;Wir trinken ___ oft Kaffee;Мы часто пьем кофе по полудням;morgens;abends;nachts
Lebewohl;Er sagte ihr leise ___;Он тихо сказал ей прощай;Hallo;Tschüss;Morgen
Reporterin;Die ___ stellte viele Fragen;Репортер (женщина) задала много вопросов;Bäckerin;Friseurin;Malerin
Vorwand;Das war doch nur ein billiger ___;Это был всего лишь дешевый предлог;Aufwand;Einwand;Zustand
genervt;Ich bin so ___ von diesem Lärm;Я так раздражен этим шумом;erfreut;glücklich;ruhig
Kreditkarten;Akzeptieren Sie hier auch ___?;Вы принимаете здесь также кредитные карты?;Fahrkarten;Postkarten;Landkarten
eintreffen;Der Zug wird um zehn Uhr ___;Поезд прибудет в десять часов;abfahren;aussteigen;einsteigen
nationalen;Wir feiern unseren ___ Feiertag;Мы празднуем наш национальный праздник;internationalen;lokalen;privaten
Mitteln;Wir müssen es mit allen ___ versuchen;Мы должны попробовать это всеми средствами;Möbeln;Gabeln;Nadeln
Trauma;Das Unfallopfer hat ein schweres ___;У жертвы аварии тяжелая травма;Wunder;Glück;Spiel
Beobachtung;Er stand unter ständiger ___;Он находился под постоянным наблюдением;Bewegung;Bezahlung;Bestellung
aufhält;Ich weiß nicht, wo er sich ___;Я не знаю, где он задерживается (находится);aufsteht;aufwacht;aufhört
erwacht;Sie ist heute sehr früh ___;Она проснулась сегодня очень рано;eingeschlafen;gestorben;geboren
schlaft;___ gut und träumt etwas Schönes;Спите хорошо и пусть вам снится что-то красивое;lauft;esst;trinkt
Anrufbeantworter;Hinterlassen Sie eine Nachricht auf dem ___;Оставьте сообщение на автоответчике;Fernseher;Computer;Kühlschrank
feiner;Das ist ein sehr ___ Sand;Это очень мелкий песок;grober;nasser;kalter
verschoben;Das Konzert wurde auf morgen ___;Концерт был перенесен на завтра;verloren;vergessen;verstanden
relativ;Die Prüfung war ___ einfach;Экзамен был относительно простым;absolut;extrem;völlig
Lamm;Zu Ostern essen wir oft ___;На Пасху мы часто едим ягненка;Rind;Schwein;Huhn
Pier;Wir spazieren am ___ entlang;Мы гуляем вдоль пирса;Wald;Berg;Park
erwische;Wenn ich dich ___, gibt es Ärger;Если я тебя поймаю, будут проблемы;suche;finde;sehe
Retter;Du bist mein ___ in der Not;Ты мой спаситель в беде;Feind;Gegner;Richter
transportieren;Wir müssen die Möbel ___;Мы должны транспортировать мебель;verkaufen;kaufen;wegwerfen
anrief;Als er mich ___, war ich beim Essen;Когда он мне позвонил, я ел;ansah;ansprach;anlachte
aufpasst;Wenn du nicht ___, fällst du hin;Если ты не будешь осторожен, ты упадешь;aufstehst;aufwachst;aufhörst
