rief;Er ___ mich gestern Abend an.;Он звонил мне вчера вечером.;riefst;rufen;ruft
Schuss;Ich hörte einen lauten ___ in der Nacht.;Я слышал громкий выстрел ночью.;schlagen;Schlüssel;Schnitt
fassen;Ich kann es nicht ___, dass wir gewonnen haben.;Я не могу поверить, что мы выиграли.;fasste;fasse;fasst
schafft;Er ___ es immer pünktlich zur Arbeit.;Он всегда успевает на работу вовремя.;schaffe;Schaffen;schaffst
Maschine;Die neue ___ funktioniert sehr gut.;Новая машина работает очень хорошо.;maschinell;Maschinen;Mensch
spreche;Ich ___ jeden Tag mit meinen Freunden.;Я каждый день разговариваю со своими друзьями.;spricht;sprechen;sprach
bekommst;Du ___ bald ein Paket von mir.;Ты скоро получишь от меня посылку.;bekommen;bekommt;bekam
verbringen;Wir wollen unseren Urlaub in Spanien ___.;Мы хотим провести наш отпуск в Испании.;verbracht;verbringe;verbringt
Bücher;Sie liest gerne dicke ___ am Wochenende.;Она любит читать толстые книги по выходным.;Buch;Büchern;Buchstabe
blöd;Das war eine sehr ___e Idee.;Это была очень глупая идея.;blöder;Blödsinn;blöden
Meter;Das Haus ist nur hundert ___ entfernt.;Дом находится всего в ста метрах отсюда.;Metern;Mieter;Mitte
Bilder;Wir haben viele schöne ___ gemalt.;Мы нарисовали много красивых картин.;Bild;Bildern;Bildung
Engel;Du bist mein rettender ___.;Ты мой спасительный ангел.;eng;Angst;Enkel
offenbar;Er hat ___ den Zug verpasst.;Очевидно, он опоздал на поезд.;offen;offiziell;öffnen
Gelegenheit;Das ist eine gute ___, um Deutsch zu üben.;Это хорошая возможность попрактиковаться в немецком.;Gelegenheiten;gelegentlich;gelegen
Fang;___ den Ball, bevor er herunterfällt!;Лови мяч, пока он не упал!;Fange;fängt;Fangen
Ohren;Mir tun die ___ weh vom lauten Musik.;У меня болят уши от громкой музыки.;Ohr;hören;ohne
angetan;Sie war von dem Geschenk sehr ___.;Она была очень впечатлена подарком.;angenehm;angezogen;Angeboten
beeil;___ dich, wir sind schon spät dran!;Поторапливайся, мы уже опаздываем!;beeilen;beeilt;beeilte
brechen;Wir dürfen die Regeln nicht ___.;Мы не должны нарушать правила.;bricht;brach;gebrochen
Brüder;Meine beiden ___ wohnen in Berlin.;Оба моих брата живут в Берлине.;Bruder;Brüdern;Brücke
Zeitpunkt;Das war der falsche ___ für einen Witz.;Это был неподходящий момент для шутки.;Zeit;Zeitraum;Zeiten
Druck;Der ___ auf der Arbeit ist sehr hoch.;Давление на работе очень высокое.;Drucken;Drucker;drücken
