fernhalten;Du solltest dich von schlechten Menschen ___;Тебе следует держаться подальше от плохих людей;annehmen;Anrufen;mitbringen
Statue;In der Mitte des Platzes steht eine große ___;В центре площади стоит большая статуя;Tasche;Wolke;Decke
Bestätigung;Wir warten auf die ___ unserer Reservierung;Мы ждем подтверждения нашего бронирования;Erklärung;Erinnerung;Erfahrung
Finale;Die Mannschaft hat das ___ der Meisterschaft erreicht;Команда вышла в финал чемпионата;Wunder;Gesicht;lächeln
Verzweiflung;Aus ___ begann er zu weinen;От отчаяния он начал плакать;Freude;Begeisterung;Hoffnung
gewährt;Der Chef hat uns einen Rabatt ___;Начальник предоставил нам скидку;geweint;gewusst;gedacht
deprimiert;Er ist nach der Trennung sehr ___;Он очень подавлен после расставания;motiviert;begeistert;fröhlich
erteilen;Der Lehrer kann Schülern eine Erlaubnis ___;Учитель может выдать ученикам разрешение;Schlafen;Singen;trinken
Rahmen;Das Bild braucht einen neuen ___;Картине нужен новый багет;Teppich;Schrank;Spiegel
durchgedreht;Mein Hund ist komplett ___, als es an der Tür klingelte;Моя собака совсем свихнулась, когда в дверь позвонили;beruhigt;geschlafen;entspannt
verlorene;Er sucht seine ___ Brieftasche;Он ищет свой потерянный кошелек;gefundene;gekaufte;gesuchte
Kanonen;Auf dem alten Schiff stehen viele ___;На старом корабле стоит много пушек;Tassen;Blumen;Äpfel
Klub;Wir gehen am Freitag in einen neuen ___;Мы идеем в новый клуб в пятницу;See;Wald;Park
britischen;Er trinkt gerne den ___ Tee;Он любит пить британский чай;japanischen;italienischen;französischen
aufzubauen;Es ist schwer, das Zelt ___;Трудно установить палатку;auszuziehen;anzuziehen;umzuziehen
Jubeln;Die Fans begannen laut zu ___, als das Tor fiel;Фанаты начали громко ликовать, когда был забит гол;schweigen;Weinen;Schlafen
ausgelöscht;Das Feuer hat das ganze Dorf ___;Огонь уничтожил всю деревню;gebaut;gemalt;gefeiert
servieren;Der Kellner wird uns gleich das Essen ___;Официант сейчас подаст нам еду;lesen;Schreiben;waschen
weltweit;Dieses Unternehmen ist ___ bekannt;Эта компания известна во всем мире;nirgendwo;drinnen;hinten
Niederlage;Die Mannschaft war nach der ___ sehr traurig;Команда была очень грустной после поражения;Geburt;Reise;Mahlzeit
Zehen;Mir ist kalt, ich spüre meine ___ nicht mehr;Мне холодно, я больше не чувствую своих пальцев на ногах;Haare;Augen;Ohren
Schwächen;Diese Krankheit kann das Herz ___;Эта болезнь может ослабить сердце;Stärken;verbessern;Heilen
Sternen;Der Himmel ist nachts voller ___;Небо ночью полно звезд;Autos;Wolken;Blumen
bemühen;Du musst dich in der Schule mehr ___;Ты должен больше стараться в школе;Verstecken;entspannen;ausruhen
Logik;Ich verstehe die ___ deiner Entscheidung nicht;Я не понимаю логику твоего решения;Farbe;Musik;Temperatur
stillen;Ich trinke Wasser, um meinen Durst zu ___;Я пью воду, чтобы утолить жажду;wecken;stören;Ärgern
Todesursache;Der Arzt muss die ___ feststellen;Врач должен установить причину смерти;Augenfarbe;Schuhgröße;Haarfarbe
beschaffen;Wir müssen mehr Geld für das Projekt ___;Мы должны раздобыть больше денег для проекта;verlieren;wegwerfen;vergessen
abgezogen;Der Betrag wurde von meinem Konto ___;Сумма была списана с моего счета;hinzugefügt;geschenkt;verdoppelt
klassische;Ich höre gerne ___ Musik;Я люблю слушать классическую музыку;laute;leise;Bunte
außergewöhnlich;Ihr Talent fürs Zeichnen ist wirklich ___;Ее талант к рисованию действительно необычный;gewöhnlich;langweilig;normal
Gruppen;Der Lehrer teilte die Klasse in kleine ___;Учитель разделил класс на маленькие группы;Fenster;Türen;Wände
schwarzes;Sie trug ein ___ Kleid auf der Party;На вечеринке она была в черном платье;rotes;Grünes;gelbes
weitergeht;Ich bin gespannt, wie der Film ___;Мне интересно, как продолжится фильм;endet;anfängt;aufhört
kooperieren;Die beiden Firmen wollen in Zukunft ___;Обе фирмы хотят сотрудничать в будущем;streiten;Kämpfen;schreien
mächtigen;Der König regierte über einen ___ Staat;Король правил могущественным государством;schwachen;armen;Kleinen
Greif;Bitte ___ nach der Tasse auf dem Regal;Пожалуйста, дотянись за чашку на полке;Lauf;Spring;Schlaf
verschwindest;Ich will, dass du sofort aus meinem Zimmer ___;Я хочу, чтобы ты немедленно исчез из моей комнаты;bleibst;schläfst;tanzt
Forderungen;Die Arbeiter stellten neue ___ an den Chef;Рабочие выдвинули новые требования начальнику;Geschenke;Blumen;Kuchen
Anfall;Er bekam plötzlich einen ___ von Husten;У него внезапно случился приступ кашля;Besuch;Brief;Anruf
klare;Ich brauche eine ___ Antwort auf meine Frage;Мне нужен ясный ответ на мой вопрос;dunkle;trübe;verschwommene
wunderschönen;Wir verbrachten einen ___ Urlaub in Italien;Мы провели прекрасный отпуск в Италии;schrecklichen;schlimmen;bösen
bestehe;Ich ___ darauf, dass du mir die Wahrheit sagst;Я настаиваю на том, чтобы ты сказал мне правду;Verzichte;vergesse;verliere
verkaufte;Er ___ sein altes Auto für wenig Geld;Он продал свою старую машину за небольшие деньги;kaufte;wusch;fand
aufeinander;Die Bücher liegen alle ___ gestapelt;Все книги сложены друг на друга;nirgendwo;Nebeneinander;außerhalb
hässliche;Ich finde diese alte Tapete sehr ___;Я нахожу эти старые обои очень уродливыми;schöne;hübsche;attraktive
mitbekommen;Hast du ___, was der Lehrer gesagt hat?;Ты уловил, что сказал учитель?;gegessen;geschlafen;vergessen
Ingenieur;Mein Bruder arbeitet als ___ in einer großen Firma;Мой брат работает инженером в крупной фирме;Lehrer;Arzt;Bäcker
Andenken;Ich kaufe mir dieses T-Shirt als ___;Я покупаю себе эту футболку на память;Lebensmittel;Getränk;Spielzeug
Eintreten;Bitte klopfen Sie, bevor Sie ins Zimmer ___;Пожалуйста, постучите, прежде чем войти в комнату;austreten;weggehen;rausgehen
kämpfte;Der Soldat ___ tapfer im Krieg;Солдат храбро сражался на войне;schlief;aß;Trank
Zustimmung;Wir brauchen die ___ der Eltern für den Ausflug;Нам нужно согласие родителей на экскурсию;Ablehnung;Verweigerung;Trennung
besagt;Das Gesetz ___, dass man hier nicht parken darf;Закон гласит, что здесь нельзя парковаться;schweigt;verbirgt;versteckt
Flamme;Die ___ der Kerze flackerte im Wind;Пламя свечи мерцало на ветру;Wurzel;Schale;Rinde
aufzuhören;Es ist schwer, mit dem Rauchen ___;Трудно бросить курить;anzufangen;weiterzumachen;beginnen
Schuhen;Mit diesen neuen ___ kann ich gut wandern;В этих новых ботинках я могу хорошо ходить в походы;Hosen;Hemden;Jacken
Federn;Der Vogel hat sehr bunte ___;У птицы очень красочные перья;Schuppen;Haare;Zähne
auswendig;Ich kenne dieses Gedicht komplett ___;Я знаю это стихотворение полностью наизусть;vergessen;unbekannt;falsch
spezielle;Für dieses Rezept brauchen wir eine ___ Zutat;Для этого рецепта нам нужен особый ингредиент;gewöhnliche;normale;alltägliche
Experimente;Im Chemieunterricht machen wir oft spannende ___;На уроках химии мы часто проводим увлекательные эксперименты;Pausen;Schulden;Fehler
Szenen;Dieser Film hat einige sehr gruselige ___;В этом фильме есть несколько очень жутких сцен;Seiten;Bilder;Zahlen
gezählt;Ich habe das Geld in meiner Spardose ___;Я пересчитал деньги в своей копилке;gegessen;getrunken;geschlafen
Pfannkuchen;Zum Frühstück esse ich gerne süße ___;На завтрак я люблю есть сладкие блинчики;Steine;Schuhe;Gläser
Hase;Im Garten sitzt ein kleiner weißer ___;В саду сидит маленький белый заяц;Tisch;Stuhl;Schrank
Aufenthalt;Unser ___ im Hotel war sehr angenehm;Наше пребывание в отеле было очень приятным;Abflug;Ausstieg;Weggang
Verstecke;Ich ___ meine Süßigkeiten vor meinem Bruder;Я прячу свои сладости от брата;zeige;präsentiere;Kaufe
Summen;Die Bienen ___ um die Blumen herum;Пчелы жужжат вокруг цветов;Bellen;Miauen;brüllen
Blutung;Der Arzt konnte die ___ schnell stoppen;Врач смог быстро остановить кровотечение;Atmung;Bewegung;Verdauung
Staatsanwaltschaft;Die ___ ermittelt in diesem Kriminalfall;Прокуратура ведет расследование по этому уголовному делу;Bäckerei;Apotheke;Bibliothek
Ehrlichkeit;Ich schätze deine ___ in unserer Freundschaft;Я ценю твою честность в нашей дружбе;Lüge;Falschheit;Heuchelei
