Pakt;Sie haben einen geheimen ___ geschlossen.;Они заключили тайный пакт.;Plan;Vertrag;Brief
Damm;Der Fluss brach durch den ___ und überschwemmte das Tal.;Река прорвала дамбу и затопила долину.;Baum;Weg;Wald
Laser;Der Arzt benutzte einen ___, um die Augen zu operieren.;Врач использовал лазер, чтобы прооперировать глаза.;Messer;Hammer;Spiegel
einsamen;Er lebt auf einer ___ Insel im Ozean.;Он живет на одиноком острове в океане.;vollen;lauten;bunten
derart;Ich habe mich ___ erschrocken, dass ich schrie.;Я так испугался, что закричал.;oft;selten;wenig
unteren;Bitte stelle das Buch in das ___ Regal.;Пожалуйста, поставь книгу на нижнюю полку.;obere;heiße;süße
versammeln;Alle Mitarbeiter ___ sich im großen Saal.;Все сотрудники собираются в большом зале.;verstecken;verkaufen;verlieren
Info;Ich brauche noch eine kurze ___ zu dem Projekt.;Мне нужна еще краткая информация по проекту.;Frage;Tasse;Wand
gedeckt;Der Tisch ist schon für das Abendessen ___.;Стол уже накрыт к ужину.;gebaut;gekocht;getrunken
Köter;Dieser laute ___ bellt schon den ganzen Tag.;Эта громкая шавка лает уже весь день.;Vogel;Fisch;Baum
Positionen;Wir haben unsere ___ im Raum eingenommen.;Мы заняли наши позиции в комнате.;Türen;Fenster;Farben
vertrete;Ich ___ heute meine kranke Kollegin im Büro.;Я сегодня заменяю свою больную коллегу в офисе.;verkaufe;verliere;vergesse
Chemikalien;Diese giftigen ___ dürfen nicht in den Boden gelangen.;Эти ядовитые химикаты не должны попасть в почву.;Blumen;Bücher;Steine
verwechseln;Man kann die beiden Zwillinge leicht ___.;Обоих близнецов можно легко перепутать.;verstehen;vergessen;verkaufen
helle;Sie hat sehr ___ Haare und blaue Augen.;У нее очень светлые волосы и голубые глаза.;dunkle;laute;kalte
anhaben;Was wirst du auf der Party ___?;Что на тебе будет надето на вечеринке?;aufhören;ausmachen;anrufen
angepisst;Er ist wirklich ___, weil sein Auto kaputt ist.;Он действительно взбешен из-за того, что его машина сломана.;froh;müde;lustig
Unterschlupf;Wir suchten bei dem Sturm einen sicheren ___.;В бурю мы искали надежное убежище.;Weg;Blick;Freund
Hemden;Er muss seine ___ für die Arbeit bügeln.;Он должен погладить свои рубашки для работы.;Hosen;Schuhe;Socken
Besen;Sie fegt den Boden mit einem alten ___.;Она подметает пол старой метлой.;Eimer;Lappen;Tuch
herkomme;Ich weiß genau, wo ich ___, und vergesse meine Heimat nicht.;Я точно знаю, откуда я родом, и не забываю свою родину.;hingehe;bleibe;schlafe
ließe;Wenn man mich ___, würde ich sofort in den Urlaub fahren.;Если бы мне позволили, я бы сразу поехал в отпуск.;käme;sähe;ginge
Jazz;Er hört abends gerne ruhigen ___ zur Entspannung.;По вечерам он любит слушать спокойный джаз для расслабления.;Sport;Film;Schlaf
eilt;Die Sache ___, wir müssen uns beeilen!;Дело не терпит отлагательств, мы должны поторопиться!;schläft;wartet;steht
Plans;Die Umsetzung des ___ wird viel Zeit kosten.;Реализация плана займет много времени.;Buches;Hauses;Autos
abzuhalten;Niemand kann mich davon ___, meine Träume zu verfolgen.;Никто не сможет удержать меня от следования за моими мечтами.;anzurufen;aufzugeben;auszumachen
Tugend;Geduld ist eine wichtige ___.;Терпение – важная добродетель.;Sünde;Farbe;Krankheit
Fürsten;Das Schloss gehörte einst einem reichen ___.;Замок когда-то принадлежал богатому князю.;Bauern;Bäcker;Lehrer
Neuanfang;Nach der Trennung wagte sie einen ___ in einer anderen Stadt.;После расставания она решилась на новое начало в другом городе.;Abschluss;Urlaub;Fehler
drängt;Die Zeit ___, wir müssen endlich losfahren.;Время поджимает, мы должны наконец уехать.;steht;fällt;schläft
verweigern;Sie ___ die Antwort auf diese schwierige Frage.;Они отказываются отвечать на этот сложный вопрос.;versprechen;verstehen;vergessen
Töne;Diese lauten ___ tun in meinen Ohren weh.;Эти громкие звуки причиняют боль моим ушам.;Farben;Bilder;Düfte
Staates;Die Sicherheit des ___ steht an erster Stelle.;Безопасность государства стоит на первом месте.;Autos;Hauses;Zimmers
Anordnung;Nach der neuen ___ müssen alle Masken tragen.;Согласно новому распоряжению все должны носить маски.;Farbe;Frage;Liebe
Orchester;Das ganze ___ spielte wunderschön zusammen.;Весь оркестр прекрасно играл вместе.;Theater;Kino;Buch
Qualen;Die starken Schmerzen waren echte ___ für ihn.;Сильные боли были для него настоящими мучениями.;Freuden;Träume;Lieder
Verwaltung;Er arbeitet in der ___ der Universität.;Он работает в администрации университета.;Küche;Garage;Natur
übertreibst;Du ___ maßlos, so schlimm war es wirklich nicht!;Ты безмерно преувеличиваешь, это было не так уж плохо!;schweigst;schläfst;weinst
anonymen;Der Brief kam von einem ___ Absender.;Письмо пришло от анонимного отправителя.;bekannten;lauten;offenen
galt;Diese Regel ___ schon im letzten Jahr.;Это правило действовало уже в прошлом году.;fiel;lief;stand
scherzen;Darüber kann ich wirklich nicht ___.;Я действительно не могу над этим шутить.;schlafen;essen;trinken
ausgeflippt;Als er die schlechte Nachricht hörte, ist er völlig ___.;Когда он услышал плохую новость, он совсем вышел из себя.;eingeschlafen;aufgestanden;losgegangen
Schwiegersohn;Mein ___ hilft mir oft im Garten.;Мой зять часто помогает мне в саду.;Nachbar;Hund;Chef
Hörer;Er nahm den ___ ab und wählte die Nummer.;Он снял трубку и набрал номер.;Schuh;Hut;Brief
Finanzen;Die Firma hat Probleme mit ihren ___.;У компании проблемы с ее финансами.;Farben;Fenstern;Türen
bang;Mir wird richtig ___ im Dunkeln.;Мне становится по-настоящему страшно в темноте.;kalt;warm;schlecht
vernünftige;Wir müssen eine ___ Lösung für das Problem finden.;Мы должны найти разумное решение проблемы.;laute;bunte;süße
verbirgt;Er ___ ein Geheimnis vor mir.;Он скрывает от меня секрет.;zeigt;kauft;findet
ähnliche;Wir haben sehr ___ Interessen.;У нас очень похожие интересы.;verschiedene;laute;kalte
bevorzugen;Viele Menschen ___ den Sommer gegenüber dem Winter.;Многие люди предпочитают лето зиме.;hassen;vergessen;verlieren
hindurch;Wir fuhren die ganze Nacht ___ ohne Pause.;Мы ехали всю ночь напролет без перерыва.;darüber;dahinter;daneben
eigentliche;Das ___ Problem haben wir noch nicht gelöst.;Саму (настоящую) проблему мы еще не решили.;falsche;schöne;bunte
Belästigung;Diese ständigen Anrufe sind eine echte ___.;Эти постоянные звонки - настоящее домогательство (назойливость).;Freude;Hilfe;Liebe
seltene;Er sammelt ___ Münzen aus der ganzen Welt.;Он собирает редкие монеты со всего мира.;häufige;leere;volle
mysteriöse;Das war eine sehr ___ Geschichte.;Это была очень таинственная история.;langweilige;klare;einfache
Vorsitzende;Der ___ eröffnete die Sitzung pünktlich.;Председатель вовремя открыл заседание.;Fahrer;Koch;Arzt
Anzüge;Für die Arbeit trägt er jeden Tag teure ___.;На работу он каждый день носит дорогие костюмы.;Schuhe;Hüte;Brillen
haue;Wenn du nicht sofort gehst, ___ ich dich!;Если ты сейчас же не уйдешь, я тебя побью!;liebe;küsse;umarme
feuert;Der Trainer ___ seine Mannschaft vom Rand aus an.;Тренер подбадривает свою команду с края поля.;schläft;isst;trinkt
vorausgesetzt;Wir gehen spazieren, ___ es regnet nicht.;Мы пойдем гулять, при условии, что не будет дождя.;obwohl;weil;damit
profitieren;Von diesem neuen Gesetz werden viele Menschen ___.;Многие люди извлекут выгоду из этого нового закона.;verlieren;weinen;schlafen
kaltes;Ich hätte jetzt gerne ein ___ Bier.;Я бы сейчас хотел холодного пива.;heißes;warmes;trockenes
eingedrungen;Der Dieb ist durch das Fenster in das Haus ___.;Вор проник в дом через окно.;herausgekommen;geblieben;geschlafen
Canyon;Der Fluss hat sich tief in den ___ gegraben.;Река глубоко врезалась в каньон.;Wald;Berg;Himmel
Adern;Das Blut fließt durch unsere ___.;Кровь течет по нашим венам.;Haare;Augen;Ohren
Mordkommission;Die ___ ermittelt in diesem schwierigen Fall.;Отдел по расследованию убийств ведет расследование в этом сложном деле.;Feuerwehr;Bäckerei;Schule
schnattert;Die Ente ___ laut auf dem Teich.;Утка громко крякает на пруду.;singt;bellt;miaut
piepsen;Mein Wecker fängt morgens laut an zu ___.;Мой будильник начинает громко пищать по утрам.;singen;bellen;schlafen
benutz;Bitte ___ dein eigenes Handtuch!;Пожалуйста, используй свое собственное полотенце!;wirf;iss;trink
dämliche;Das war wirklich eine ___ Idee von dir.;Это была действительно глупая идея с твоей стороны.;schlaue;gute;tolle
belohnt;Für seine gute Arbeit wurde er reichlich ___.;За свою хорошую работу он был щедро вознагражден.;bestraft;vergessen;verloren
Grinsen;Er hatte ein breites ___ im Gesicht.;У него была широкая ухмылка на лице.;Weinen;Auge;Ohr
Bund;Sie haben den ___ fürs Leben geschlossen.;Они заключили союз на всю жизнь.;Krieg;Streit;Brief
