Besprechung;Wir haben um zehn Uhr eine wichtige ___ mit dem Chef.;В десять часов у нас важная встреча с шефом.;Abteilung;Erfahrung;Bestellung
Studium;Sie hat ihr ___ an der Universität erfolgreich abgeschlossen.;Она успешно завершила свою учебу в университете.;Praktikum;Zentrum;Wachstum
Profil;Ich habe mein ___ in den sozialen Netzwerken aktualisiert.;Я обновил свой профиль в социальных сетях.;Gefühl;Detail;Spiel
Donner;Nach dem Blitz hörten wir einen lauten ___.;После молнии мы услышали громкий гром.;Fehler;Koffer;Teller
Schrecken;Der laute Knall hat uns einen großen ___ eingejagt.;Громкий хлопок сильно нас напугал.;Schatten;Kuchen;Rücken
Stall;Die Pferde stehen nachts sicher im ___.;Лошади ночью безопасно стоят в конюшне.;Flur;Keller;Wald
saßen;Wir ___ gestern den ganzen Abend im Wohnzimmer.;Вчера мы весь вечер сидели в гостиной.;liefen;standen;flogen
Quitt;Wenn du mir das Geld zurückgibst, sind wir ___.;Если ты вернешь мне деньги, мы в расчете.;fertig;sicher;bereit
Hotels;Wir haben während unserer Reise in vielen verschiedenen ___ übernachtet.;Во время нашей поездки мы ночевали во многих разных отелях.;Büros;Kinos;Autos
respektiere;Ich ___ deine Entscheidung, auch wenn ich sie nicht verstehe.;Я уважаю твое решение, даже если не понимаю его.;ignoriere;probiere;verliere
Kandidaten;Für diese Position gibt es drei sehr gute ___.;На эту должность есть три очень хороших кандидата.;Patienten;Studenten;Kunden
Schulen;Wegen des Sturms blieben heute alle ___ geschlossen.;Из-за шторма сегодня все школы были закрыты.;Türen;Straßen;Wohnungen
Geschäftsmann;Mein Onkel ist ein erfolgreicher ___ und reist viel.;Мой дядя — успешный бизнесмен и много путешествует.;Arzt;Lehrer;Künstler
läutet;Kannst du bitte an die Tür gehen? Es ___.;Можешь, пожалуйста, подойти к двери? Звонят.;regnet;brennt;klappt
lachst;Warum ___ du so laut? Ist etwas lustig?;Почему ты так громко смеешься? Что-то смешное?;weinst;schreist;singst
Champion;Er hat das Turnier gewonnen und ist der neue ___.;Он выиграл турнир и стал новым чемпионом.;Verlierer;Anfänger;Trainer
unverständlich;Seine Erklärung war für mich völlig ___.;Его объяснение было для меня совершенно непонятным.;unglaublich;unmöglich;unabhängig
ermorden;Der Täter plante, sein Opfer im Wald zu ___.;Преступник планировал убить свою жертву в лесу.;Besuchen;Verstecken;bezahlen
Betracht;Wir müssen diese neue Möglichkeit in ___ ziehen.;Мы должны принять эту новую возможность во внимание.;Gefahr;Sicht;Frage
schadet;Zu viel Zucker ___ der Gesundheit.;Слишком много сахара вредит здоровью.;hilft;dient;passt
Fester;Du musst den Knoten ___ ziehen, sonst löst er sich.;Тебе нужно затянуть узел крепче, иначе он развяжется.;schneller;leichter;besser
geregelt;Wir haben das Problem gestern endlich ___.;Вчера мы наконец-то уладили эту проблему.;geplant;gekauft;gelernt
unterbrochen;Das Spiel wurde wegen des starken Regens ___.;Игра была прервана из-за сильного дождя.;vergessen;verloren;verstanden
Angesicht;Im ___ der Gefahr blieben sie ruhig.;Перед лицом опасности они оставались спокойными.;Licht;Gewicht;Gericht
kriminellen;Die Polizei hat den ___ nach langer Suche verhaftet.;Полиция арестовала преступника после долгих поисков.;Kunden;Kollegen;Nachbarn
Einzelheiten;Ich kenne die genauen ___ des Vertrags noch nicht.;Я еще не знаю точных деталей контракта.;Freiheiten;Krankheiten;Wahrheiten
anlügen;Du darfst deine Eltern nicht ___, sag ihnen die Wahrheit.;Ты не должен лгать своим родителям, скажи им правду.;Anrufen;ansehen;anhören
beschütze;Ich ___ meine kleine Schwester, wenn sie Angst hat.;Я защищаю свою младшую сестру, когда ей страшно.;begrüße;Besuche;berate
stattfinden;Das Konzert wird trotz des Regens ___.;Концерт состоится, несмотря на дождь.;mitkommen;aufstehen;zuhören
gelingt;Ich hoffe, dass mir der Kuchen diesmal ___.;Я надеюсь, что торт в этот раз у меня получится.;gehört;gefällt;genügt
Feste;Sie hat jetzt eine ___ Stelle in der Firma.;Теперь у нее постоянная должность в компании.;kalte;kurze;Leere
Burger;Zum Mittagessen habe ich einen großen ___ gegessen.;На обед я съел большой бургер.;Salat;Kuchen;Apfel
spannend;Das Buch ist so ___, dass ich nicht aufhören kann zu lesen.;Эта книга такая увлекательная, что я не могу перестать читать.;langweilig;teuer;müde
einnehmen;Sie müssen diese Tabletten dreimal täglich ___.;Вы должны принимать эти таблетки три раза в день.;aufstehen;mitbringen;zuhören
schalte;Bitte ___ das Licht aus, wenn du das Zimmer verlässt.;Пожалуйста, выключи свет, когда будешь выходить из комнаты.;mache;bringe;halte
Würstchen;Wir grillen heute Abend und haben viele ___ gekauft.;Сегодня вечером мы делаем гриль и купили много сосисок.;Brötchen;Mädchen;Plätzchen
mittlerweile;Es hat angefangen zu regnen, aber ___ scheint wieder die Sonne.;Начал идти дождь, но тем временем снова светит солнце.;vielleicht;hoffentlich;leider
aufzugeben;Das Rätsel ist schwer, aber ich bin nicht bereit ___.;Загадка сложная, но я не готов сдаться.;auszugehen;anzufangen;mitzukommen
führst;Wohin ___ du uns? Ich kenne diesen Weg nicht.;Куда ты нас ведешь? Я не знаю эту дорогу.;fährst;gehst;läufst
Zivilisten;Im Krieg leiden leider oft unschuldige ___.;К сожалению, на войне часто страдают невинные мирные жители.;Polizisten;Spezialisten;Touristen
ewige;Ich kann dieses ___ Warten nicht mehr ertragen.;Я больше не могу выносить это вечное ожидание.;kurze;seltene;kleine
