komisches;Ich habe gestern ein sehr ___ Gefühl gehabt.;Вчера у меня было очень странное чувство.;lustiges;langweiliges;schnelles
Regie;Er führt ___ bei dem neuen Film.;Он является режиссером (ведет режиссуру) в новом фильме.;Musik;Kamera;Rolle
merk;Ich ___ mir diese Telefonnummer nicht.;Я не запоминаю этот номер телефона.;denk;schau;les
Boote;Im Hafen liegen viele weiße ___.;В порту стоят много белых лодок.;Autos;Züge;Flugzeuge
verbrennt;Pass auf, dass das Essen nicht ___!;Осторожно, чтобы еда не сгорела!;gefriert;schmilzt;kocht
allergisch;Ich bin ___ gegen Katzen.;У меня аллергия на кошек.;böse;traurig;glücklich
Schweizer;Wir haben gestern ___ Schokolade gekauft.;Вчера мы купили швейцарский шоколад.;Deutsche;Französische;Spanische
verdächtiger;Ein ___ Mann stand vor dem Haus.;Подозрительный мужчина стоял перед домом.;lustiger;netter;schöner
Gasse;Wir gehen durch eine schmale ___ in der Altstadt.;Мы идем по узкому переулку в старом городе.;Straße;Brücke;Autobahn
befürchtet;Sie ___, dass es morgen regnen wird.;Она опасается, что завтра пойдет дождь.;hofft;weiß;freut
reite;Ich ___ jedes Wochenende auf meinem Pferd.;Я каждые выходные езжу верхом на своей лошади.;laufe;schwimme;fliege
Außerirdische;Glaubst du, dass es ___ gibt?;Ты веришь, что существуют инопланетяне?;Geister;Tiere;Menschen
ehemaliger;Er ist ein ___ Kollege von mir.;Он мой бывший коллега.;zukünftiger;neuer;junger
Radar;Das Flugzeug ist auf dem ___ nicht mehr zu sehen.;Самолет больше не видно на радаре.;Bildschirm;Fernseher;Radio
gestattet;Rauchen ist hier nicht ___.;Курение здесь не разрешено.;verboten;erlaubt;möglich
Gefecht;Die Soldaten zogen ins ___.;Солдаты пошли в бой.;Haus;Bett;Kino
angeschaut;Hast du dir den neuen Film schon ___?;Ты уже посмотрел новый фильм?;angehört;gelesen;geschrieben
gedient;Er hat lange in der Armee ___.;Он долго служил в армии.;gearbeitet;gespielt;geschlafen
Pension;Wir übernachten in einer kleinen ___.;Мы ночуем в небольшом пансионате.;Zelt;Auto;Schloss
Strich;Er zog einen ___ unter die Rechnung.;Он подвел черту под счетом.;Kreis;Punkt;Buchstaben
Lippenstift;Sie trägt heute einen roten ___.;Она сегодня носит красную помаду.;Hut;Schuh;Mantel
Stab;Der Zauberer hält einen langen ___ in der Hand.;Волшебник держит длинную палку в руке.;Stein;Ball;Ring
Termine;Ich habe heute viele wichtige ___.;У меня сегодня много важных встреч.;Freunde;Bücher;Autos
Maler;Der ___ streicht die Wände im Wohnzimmer.;Маляр красит стены в гостиной.;Bäcker;Lehrer;Arzt
verweigert;Er hat die Antwort auf die Frage ___.;Он отказался отвечать на вопрос.;gegeben;gesagt;geschrieben
Boxer;Der ___ trainiert jeden Tag für den Kampf.;Боксер тренируется каждый день для боя.;Fußballer;Schwimmer;Läufer
Vorteile;Dieses Angebot hat viele ___ für uns.;Это предложение имеет много преимуществ для нас.;Nachteile;Probleme;Fehler
tragisch;Der Unfall war wirklich sehr ___.;Авария была действительно очень трагичной.;lustig;schön;langweilig
rasch;Wir müssen eine ___ Entscheidung treffen.;Мы должны принять быстрое решение.;langsame;späte;alte
oberste;Das ist das ___ Stockwerk des Gebäudes.;Это самый верхний этаж здания.;unterste;mittlere;erste
Polizistin;Die ___ hat den Dieb schnell gefasst.;Полицейская быстро поймала вора.;Lehrerin;Ärztin;Bäckerin
Windeln;Das Baby braucht dringend neue ___.;Ребенку срочно нужны новые подгузники.;Schuhe;Hosen;Socken
Universums;Die Größe des ___ ist unvorstellbar.;Размер вселенной невообразим.;Landes;Hauses;Gartens
aufheben;Kannst du bitte den Stift vom Boden ___?;Можешь, пожалуйста, поднять ручку с пола?;werfen;legen;stellen
Narben;Er hat zwei kleine ___ im Gesicht.;У него два маленьких шрама на лице.;Augen;Ohren;Haare
Freizeit;In meiner ___ lese ich gerne Bücher.;В свое свободное время я люблю читать книги.;Arbeit;Schule;Pause
elegant;Sie trug ein sehr ___es Kleid auf der Party.;Она была в очень элегантном платье на вечеринке.;hässlich;alt;schmutzig
Dolch;Der Dieb hatte einen scharfen ___ versteckt.;Вор спрятал острый кинжал.;Löffel;Teller;Gabel
eindringen;Das Wasser darf nicht in das Gerät ___.;Вода не должна проникать в устройство.;ausfließen;verdampfen;frieren
Auszeit;Ich brauche dringend eine ___ von der Arbeit.;Мне срочно нужен перерыв от работы.;Aufgabe;Verlängerung;Erhöhung
internationalen;Wir arbeiten in einem ___ Team.;Мы работаем в международной команде.;lokalen;kleinen;privaten
fielen;Die Äpfel ___ vom Baum direkt auf den Boden.;Яблоки упали с дерева прямо на землю.;flogen;sprangen;schwammen
weggeworfen;Ich habe die alten Zeitungen ___.;Я выбросил старые газеты.;gelesen;gekauft;geschrieben
vergeuden;Wir sollten unsere Zeit nicht mit Warten ___.;Мы не должны тратить наше время на ожидание.;sparen;nutzen;gewinnen
Blätter;Im Herbst fallen die gelben ___ von den Bäumen.;Осенью желтые листья падают с деревьев.;Blumen;Steine;Äste
blass;Du siehst heute sehr ___ aus, bist du krank?;Ты выглядишь сегодня очень бледным, ты болен?;rot;gesund;stark
Konzept;Wir brauchen ein neues ___ für das Projekt.;Нам нужна новая концепция для проекта.;Haus;Auto;Buch
Look;Ihr neuer ___ gefällt mir wirklich gut.;Ее новый образ мне действительно нравится.;Name;Beruf;Wohnort
Faden;Ich brauche eine Nadel und einen ___ zum Nähen.;Мне нужна иголка и нитка для шитья.;Strick;Seil;Kabel
kleinste;Das ist das ___ Zimmer in unserer Wohnung.;Это самая маленькая комната в нашей квартире.;größte;hellste;teuerste
geschrien;Das Kind hat vor Angst laut ___.;Ребенок громко кричал от страха.;gelacht;geweint;geschlafen
ertrunken;Bei dem Sturm ist leider jemand ___.;Во время шторма, к сожалению, кто-то утонул.;erstickt;verbrannt;erfroren
Blase;Ich habe eine ___ am Fuß vom vielen Laufen.;У меня мозоль (пузырь) на ноге от долгой ходьбы.;Wunde;Narbe;Falte
Treffpunkt;Unser ___ ist morgen um zehn Uhr am Bahnhof.;Наше место встречи завтра в десять часов на вокзале.;Endpunkt;Startpunkt;Wohnort
Schrift;Deine ___ ist sehr schwer zu lesen.;Твой почерк очень трудно прочитать.;Sprache;Stimme;Meinung
Mathe;Mein Sohn hat heute eine Prüfung in ___.;У моего сына сегодня экзамен по математике.;Sport;Musik;Kunst
britische;Die ___ Königin ist sehr bekannt.;Британская королева очень известна.;deutsche;spanische;italienische
körperlich;Er ist ___ sehr fit und gesund.;Он физически очень в хорошей форме и здоров.;geistig;mental;seelisch
schaltet;Er ___ den Fernseher jeden Abend ein.;Он включает телевизор каждый вечер.;wirft;trägt;kauft
Draht;Der Zaun besteht aus einem dicken ___.;Забор состоит из толстой проволоки.;Holz;Stein;Plastik
älteste;Sie ist die ___ Tochter der Familie.;Она старшая дочь в семье.;jüngste;mittlere;kleinste
höhere;Wir erwarten in diesem Jahr ___ Gewinne.;В этом году мы ожидаем более высокие прибыли.;niedrigere;kleinere;schlechtere
gerannt;Er ist schnell zum Bus ___.;Он быстро побежал к автобусу.;gegangen;geschwommen;geflogen
gedrückt;Ich habe versehentlich den falschen Knopf ___.;Я случайно нажал не на ту кнопку.;gezogen;gedreht;geschoben
Reinigung;Ich bringe meinen Anzug in die ___.;Я отношу свой костюм в химчистку.;Wäscherei;Küche;Garage
fordert;Die Gewerkschaft ___ mehr Geld für die Arbeiter.;Профсоюз требует больше денег для рабочих.;gibt;nimmt;braucht
Ideale;Er hat hohe ___ und kämpft für Gerechtigkeit.;У него высокие идеалы, и он борется за справедливость.;Ziele;Träume;Wünsche
stiehlt;Der Dieb ___ das teure Auto.;Вор крадет дорогую машину.;kauft;mietet;repariert
Eiern;Ich mache mir ein Omelett aus drei ___.;Я делаю себе омлет из трех яиц.;Kartoffeln;Tomaten;Äpfeln
dritter;Er wurde beim Rennen ___.;Он стал третьим в гонке.;erster;zweiter;letzter
Züge;Heute fallen viele ___ wegen des Schnees aus.;Сегодня отменяется много поездов из-за снега.;Autos;Busse;Flugzeuge
Optionen;Wir haben bei diesem Problem zwei ___.;В этой проблеме у нас есть два варианта (опции).;Antworten;Fragen;Lösungen
ersticken;Das Feuer wird ohne Sauerstoff ___.;Огонь погаснет (задохнется) без кислорода.;brennen;leuchten;wärmen
Farmer;Der ___ arbeitet jeden Tag auf dem Feld.;Фермер каждый день работает в поле.;Bäcker;Lehrer;Arzt
Droge;Alkohol ist eine gefährliche ___.;Алкоголь - опасный наркотик.;Medizin;Speise;Pflanze
Übertragung;Die ___ des Fußballspiels beginnt gleich.;Трансляция футбольного матча скоро начнется.;Aufzeichnung;Wiederholung;Pause
enge;Wir fuhren durch eine sehr ___ Straße.;Мы ехали по очень узкой улице.;breite;lange;kurze
Nickerchen;Nach dem Essen mache ich gerne ein ___.;После еды я люблю вздремнуть.;Spaziergang;Ausflug;Pause
Lungen;Rauchen ist sehr schlecht für die ___.;Курение очень вредно для легких.;Augen;Ohren;Hände
öffnete;Sie ___ das Fenster, um frische Luft hereinzulassen.;Она открыла окно, чтобы впустить свежий воздух.;schloss;putzte;zerbrach
abschneiden;Ich muss mir die Haare etwas ___ lassen.;Мне нужно немного подстричь волосы.;wachsen;färben;waschen
sorgst;Es ist schön, dass du dich so gut um den Hund ___.;Приятно, что ты так хорошо заботишься о собаке.;kümmerst;freust;ärgerst
schaffte;Er ___ es nicht, den schweren Koffer zu tragen.;Он не смог (не справился) нести тяжелый чемодан.;wollte;musste;durfte
Anfänger;Dieser Skikurs ist nur für ___ gedacht.;Этот лыжный курс предназначен только для начинающих.;Profis;Experten;Könner
Gen;Dieses ___ bestimmt die Augenfarbe des Kindes.;Этот ген определяет цвет глаз ребенка.;Blut;Herz;Organ
Reue;Er zeigte vor Gericht große ___ für seine Tat.;Он проявил в суде большое раскаяние за свой поступок.;Freude;Wut;Angst
Rhythmus;Das Lied hat einen sehr schnellen ___.;У этой песни очень быстрый ритм.;Text;Sänger;Klang
