säubern;Ich muss mein Haus ___;Мне нужно убрать мой дом;schützen;sperren;stinken
salzen;Du musst die Brühe ___;Тебе нужно посолить бульон;stöhnen;spotten;spüren
saugen;Wir müssen den Stoff ___;Нам нужно пропылесосить ткань;starten;stapeln;stecken
scannen;Kannst du das Blatt ___;Можешь отсканировать лист;schalten;schrauben;schnarchen
schädigen;Das kann dich ___;Это может навредить тебе;schätzen;schlüpfen;schleichen
schätzen;Ich ___ den Wert;Я оцениваю стоимость;schiebe;schieße;schluchze
schalten;Du musst den Gang ___;Тебе нужно переключить передачу;schnallen;schonen;schütteln
schaukeln;Sie wollen ___;Они хотят качаться;schäumen;scheiden;scherzen
schäumen;Das Seifenwasser muss ___;Мыльная вода должна пениться;scheuen;schimpfen;schleppen
scheiden;Sie wollen sich ___;Они хотят развестись;schießen;schleudern;schmuggeln
scherzen;Er liebt es ___;Он любит шутить;schluchzen;schnappen;schnäuzen
scheuen;Das Tier wird das Feuer ___;Животное будет бояться огня;schöpfen;schrumpfen;schütten
schieben;Wir müssen den Wagen ___;Нам нужно толкать повозку;schwanken;schwärmen;schweben
schießen;Der Jäger darf nicht ___;Охотнику нельзя стрелять;schwellen;schwören;segeln
schildern;Sie den Fall ___;Опишите случай;segnen;sehnen;seufzen
schimpfen;Die Cousine wird ___;Двоюродная сестра будет ругать;siegen;spenden;sperren
schlachten;Der Bauer will das Tier ___;Фермер хочет забить животное;spinnen;splittern;spotten
schleichen;Der Dieb wird sich ___;Вор будет красться;sprühen;stammen;starren
schleppen;Ich muss diese Steine ___;Мне нужно тащить эти камни;stechen;steigen;stinken
schleudern;Die Maschine muss das Shirt ___;Машине нужно отжать рубашку;stolpern;stopfen;stottern
schluchzen;Das Kleinkind begann ___;Малыш начал всхлипывать;strahlen;strecken;streicheln
schlüpfen;Das Küken wird ___;Птенец вылупится;streiken;stricken;strömen
schmelzen;Die Glut wird das Metall ___;Жар растопит металл;stürzen;stützen;surfen
schmuggeln;Er versuchte Waren ___;Он пытался провозить товары контрабандой;tadeln;tippen;toben
schnallen;Bitte ___ Sie sich;Пожалуйста пристегнитесь;tönen;töten;traben
schnappen;Der Wolf wollte den Stock ___;Волк хотел схватить палку;trainieren;trampeln;trauen
schnarchen;Mein Cousin pflegt ___;Мой кузен имеет обыкновение храпеть;träumen;trauern;treiben
schnäuzen;Du solltest dich ___;Тебе следует высморкаться;trillern;triumphieren;trotzen
schonen;Du solltest dich ___;Тебе следует поберечь себя;trüben;trügen;turnen
schöpfen;Wir müssen Schmutzwasser ___;Нам нужно черпать грязную воду;tuscheln;umfassen;variieren
schrauben;Er liebt es ___;Он любит прикручивать;verarbeiten;verärgern;verblassen
schrumpfen;Das Tuch wird ___;Платок сядет;verblüffen;verdauen;verderben
schütteln;Sie die Flasche ___;Встряхните бутылку;verdoppeln;verdursten;vereinfachen
schütten;Du kannst die Cola ___;Ты можешь налить колу;verfahren;verfallen;verfassen
schwanken;Die Werte ___;Значения колеблются;verfolgen;verfügen;verführen
schwärmen;Sie ___ von ihm;Она с восторгом отзывается о нем;vergeben;vergehen;vergiften
schweben;Der Ballon wird ___;Воздушный шар будет парить;vergnügen;verhungern;verletzen
schwellen;Das Gewebe wird ___;Ткань опухнет;verlieben;vermitteln;verpacken
schwören;Ich ___ dir das;Я клянусь тебе в этом;versammeln;verschwinden;säubern
segeln;Wir wollen ___;Мы хотим плавать под парусом;salzen;saugen;scannen
segnen;Der Priester wird das Paar ___;Священник благословит пару;schädigen;schätzen;schalten
sehnen;Sie wird sich ___;Она будет тосковать;schaukeln;schäumen;scheiden
seufzen;Der Herr begann ___;Господин начал вздыхать;scherzen;scheuen;schieben
siegen;Unsere Gruppe wird ___;Наша группа победит;schießen;schildern;schimpfen
spenden;Wir möchten Euro ___;Мы хотим пожертвовать евро;schlachten;schleichen;schleppen
spendieren;Ich werde das Mahl ___;Я угощу трапезой;schleudern;schluchzen;schlüpfen
sperren;Man musste den Pfad ___;Пришлось перекрыть тропу;schmelzen;schmuggeln;schnallen
spielen;Die Jungs ___ gerne;Мальчики любят играть;schnappen;schnarchen;schnäuzen
spinnen;Die Tiere ___ ihr Netz;Животные плетут свою паутину;schonen;schöpfen;schrauben
splittern;Das Material kann ___;Материал может треснуть;schrumpfen;schütteln;schütten
spotten;Man sollte nicht ___;Не следует насмехаться;schwanken;schwärmen;schweben
sprühen;Du kannst Lack ___;Ты можешь распылить лак;schwellen;schwören;segeln
spüren;Ich kann die Schmerzen ___;Я чувствую боли;segnen;sehnen;seufzen
stammen;Diese Beeren ___ von hier;Эти ягоды отсюда;siegen;spenden;spendieren
stapeln;Wir müssen die Kartons ___;Нам нужно сложить картонки;sperren;spielen;spinnen
starren;Warum ___ alle;Почему все пялятся;splittern;spotten;sprühen
starten;Der Pilot wird den Jet ___;Пилот запустит джет;spüren;stammen;stapeln
stechen;Das Insekt wird dich ___;Насекомое укусит тебя;starren;stecken;steigen
stecken;Du kannst den Zettel ___;Ты можешь воткнуть записку;stinken;stöhnen;stolpern
steigen;Wir wollen ___;Мы хотим подняться;stopfen;stottern;strahlen
stinken;Der Schmutz wird ___;Грязь будет вонять;strecken;streicheln;streiken
stöhnen;Der Kranke begann ___;Больной начал стонать;stricken;strömen;stürzen
stolpern;Schau dass du nicht ___;Смотри чтобы не споткнуться;stützen;surfen;tadeln
stopfen;Du solltest das Loch ___;Тебе следует заделать дыру;tippen;toben;tönen
stottern;Er begann ___;Он начал заикаться;töten;traben;trainieren
strahlen;Ihre Blicke ___;Ее взгляды сияют;trampeln;trauen;träumen
strecken;Du musst deine Beine ___;Тебе нужно вытянуть ноги;trauern;treiben;trillern
streicheln;Sie möchte den Hasen ___;Она хочет погладить зайца;triumphieren;trotzen;trüben
streiken;Die Männer ___;Мужчины бастуют;trügen;turnen;tuscheln
stricken;Meine Cousine wird ___;Моя кузина будет вязать;umfassen;variieren;verarbeiten
strömen;Das Gas wird ___;Газ будет течь;verärgern;verblassen;verblüffen
stürzen;Du wirst ___;Ты упадешь;verdauen;verderben;verdoppeln
stützen;Du kannst dich ___;Ты можешь опереться;verdursten;vereinfachen;verfahren
surfen;Wir wollen ___;Мы хотим заниматься серфингом;verfallen;verfassen;verfolgen
tadeln;Der Meister musste ihn ___;Мастеру пришлось отругать его;verfügen;verführen;vergeben
tippen;Kannst du ___;Ты умеешь печатать;vergehen;vergiften;vergnügen
toben;Die Jungen ___;Мальчики возятся;verhungern;verletzen;verlieben
tönen;Die Musik begann ___;Музыка начала звучать;vermitteln;verpacken;versammeln
töten;Das Gift kann ___;Яд может убить;verschwinden;säubern;salzen
traben;Das Tier wird ___;Животное будет бежать рысью;saugen;scannen;schädigen
trainieren;Wir ___ dreimal;Мы тренируемся трижды;schätzen;schalten;schaukeln
trampeln;Du darfst nicht ___;Тебе нельзя топтать;schäumen;scheiden;scherzen
trauen;Ich werde mich nicht ___;Я не осмелюсь;scheuen;schieben;schießen
träumen;Er wird ___;Он будет мечтать;schildern;schimpfen;schlachten
trauern;Wir ___;Мы скорбим;schleichen;schleppen;schleudern
treiben;Wir ___ Sport;Мы занимаемся спортом;schluchzen;schlüpfen;schmelzen
trillern;Der Spatz begann ___;Воробей начал щебетать;schmuggeln;schnallen;schnappen
triumphieren;Unsere Gruppe wird ___;Наша группа победит;schnarchen;schnäuzen;schonen
trotzen;Das Haus wird ___;Дом устоит;schöpfen;schrauben;schrumpfen
trüben;Das wird die Sicht ___;Это испортит видимость;schütteln;schütten;schwanken
trügen;Der Anblick kann ___;Вид может обманывать;schwärmen;schweben;schwellen
turnen;Die Jungs ___;Мальчики занимаются гимнастикой;schwören;segeln;segnen
tuscheln;Die Damen begannen ___;Дамы начали шептаться;sehnen;seufzen;siegen
umfassen;Das Notizbuch wird Seiten ___;Блокнот будет содержать страницы;spenden;spendieren;sperren
verarbeiten;Wir können das ___;Мы можем это переработать;spielen;spinnen;splittern
verärgern;Du solltest ihn nicht ___;Тебе не следует злить его;spotten;sprühen;spüren
verblassen;Die Farben werden ___;Цвета выцветут;stammen;stapeln;starren
verblüffen;Der Magier wird dich ___;Маг поразит тебя;starten;stechen;stecken
verdauen;Der Magen muss das Steak ___;Желудок должен переварить стейк;steigen;stinken;stöhnen
