abbauen;Wir müssen den Stress langsam ___.;Нам нужно медленно снимать стресс.;aufbauen;ausbauen;einbauen
Abenteuer;Die Reise war ein großes ___ für uns.;Поездка была для нас большим приключением.;Erlebnis;Geheimnis;Ereignis
abgeben;Du musst das Paket heute noch ___.;Ты должен сдать посылку еще сегодня.;aufgeben;zugeben;eingeben
abhängig;Er ist finanziell von seinen Eltern ___.;Он финансово зависит от своих родителей.;unabhängig;anhängig;zuständig
ablehnen;Wir mussten sein Angebot leider ___.;К сожалению, нам пришлось отклонить его предложение.;annehmen;Ausleihen;aufnehmen
Abschluss;Er feiert heute seinen ___ an der Uni.;Сегодня он празднует свое окончание университета.;Anschluss;Ausschluss;Beschluss
abwarten;Wir müssen die Entscheidung einfach ___.;Нам нужно просто подождать решения.;erwarten;behalten;erhalten
ähnlich;Die beiden Brüder sehen sich sehr ___.;Оба брата очень похожи друг на друга.;gleich;anders;verschieden
Aktie;Der Preis der ___ ist stark gefallen.;Цена акции сильно упала.;Karte;Firma;Bank
akzeptieren;Man muss auch andere Meinungen ___.;Нужно принимать и другие мнения.;ignorieren;diskutieren;kontrollieren
allgemein;Das ist ein sehr ___es Problem hier.;Это очень общая проблема здесь.;speziell;selten;besonder
Alltag;Der ___ kann manchmal ziemlich stressig sein.;Будни иногда могут быть довольно напряженными.;Sonntag;Feiertag;Urlaub
anbieten;Darf ich Ihnen ein Getränk ___?;Могу ли я предложить вам напиток?;verbieten;Bitten;bieten
ändern;Wir müssen unseren Plan leider ___.;К сожалению, нам нужно изменить наш план.;wandern;hindern;fördern
anerkennen;Die Universität wird sein Diplom ___.;Университет признает его диплом.;erkennen;kennen;benennen
anfangen;Wann wird der Film heute ___?;Когда сегодня начнется фильм?;aufhören;beenden;Vergehen
Anforderung;Die ___ an die Mitarbeiter ist hoch.;Требование к сотрудникам высокое.;Förderung;Forderung;Aufforderung
Angabe;Ihre ___ zur Person war leider falsch.;Ваше указание о себе, к сожалению, было неверным.;Aufgabe;Ausgabe;Eingabe
ankommen;Wann wird der Zug in Berlin ___?;Когда поезд прибудет в Берлин?;abfahren;mitkommen;herkommen
annehmen;Ich kann dieses Geschenk nicht ___.;Я не могу принять этот подарок.;abnehmen;mitnehmen;ausnehmen
anpassen;Wir müssen uns an die neue Situation ___.;Мы должны адаптироваться к новой ситуации.;aufpassen;verpassen;zulassen
Anspruch;Er hat einen ___ auf mehr Urlaubstage.;Он имеет право на большее количество дней отпуска.;Widerspruch;Ausspruch;Zuspruch
Antrag;Sie müssen den ___ schriftlich stellen.;Вы должны подать заявление в письменном виде.;Vertrag;Beitrag;Auftrag
Antwort;Ich warte immer noch auf deine ___.;Я все еще жду твоего ответа.;Frage;Verantwortung;Wort
anwenden;Man muss diese Regel in der Praxis ___.;Нужно применять это правило на практике.;abwenden;einwenden;verwenden
Anzeigen;Er will den Dieb bei der Polizei ___.;Он хочет заявить на вора в полицию.;vorzeigen;aufzeigen;bezeugen
Artikel;Hast du den ___ in der Zeitung gelesen?;Ты читал статью в газете?;Titel;Teil;Zettel
Arzt;Der ___ hat mir ein Medikament verschrieben.;Врач выписал мне лекарство.;Apotheker;Patient;Krankenpfleger
Aufgabe;Das ist eine sehr schwierige ___ für mich.;Это очень сложная задача для меня.;Ausgabe;Angabe;Eingabe
aufhören;Es wird bald zu regnen ___.;Скоро перестанет идти дождь.;anfangen;zuhören;gehören
auflösen;Die Tablette muss sich im Wasser ___.;Таблетка должна раствориться в воде.;auslösen;ablösen;einlösen
aufnehmen;Die Kamera kann auch Videos ___.;Камера также может записывать видео.;abnehmen;einnehmen;ausnehmen
aufpassen;Du musst im Verkehr besser ___.;Ты должен быть внимательнее на дороге.;anpassen;verpassen;zulassen
Auftrag;Die Firma hat einen großen ___ bekommen.;Фирма получила большой заказ.;Antrag;Vertrag;Beitrag
Ausdruck;Dieser ___ ist mir völlig neu.;Это выражение для меня совершенно ново.;Eindruck;Druck;Nachdruck
Ausgabe;Die neue ___ des Buches ist teuer.;Новое издание книги дорогое.;Aufgabe;Angabe;Eingabe
ausgehen;Wir wollen heute Abend zusammen ___.;Мы хотим пойти куда-нибудь сегодня вечером.;eingehen;umgehen;Vergehen
Ausnahme;Diese Regel hat leider keine ___.;У этого правила, к сожалению, нет исключений.;Annahme;Einnahme;Zunahme
Aussage;Der Zeuge muss seine ___ wiederholen.;Свидетель должен повторить свои показания.;Ansage;Zusage;Absage
Aussehen;Du wirst in diesem Kleid toll ___.;Ты будешь выглядеть великолепно в этом платье.;ansehen;zusehen;absehen
