kaufen;Ich habe genug Geld und möchte dieses Buch ___.;У меня достаточно денег, и я хочу купить эту книгу.;Schlafen;Schwimmen;Warten
verkaufen;Er will sein altes Auto für tausend Euro ___.;Он хочет продать свой старый автомобиль за тысячу евро.;Sitzen;liegen;fehlen
trinken;Im Sommer muss man jeden Tag viel Wasser ___.;Летом нужно каждый день пить много воды.;Schlafen;Laufen;Fahren
Essen;Wir haben großen Hunger und wollen eine Pizza ___.;Мы очень голодны и хотим съесть пиццу.;trinken;Schreiben;Lesen
Schlafen;Ich bin so müde, ich möchte jetzt einfach nur ___.;Я так устал, я хочу сейчас просто поспать.;kaufen;Fragen;Öffnen
Aufstehen;Ich muss morgen früh zur Arbeit gehen und um sechs Uhr ___.;Мне нужно завтра рано идти на работу и встать в шесть часов.;aufhören;Einkaufen;mitkommen
anrufen;Ich habe deine Nummer und werde dich heute Abend ___.;У меня есть твой номер, и я позвоню тебе сегодня вечером.;anfangen;ankommen;Aufstehen
mitbringen;Kommst du zur Party und kannst du bitte eine Flasche Saft ___?;Ты придешь на вечеринку и можешь, пожалуйста, принести с собой бутылку сока?;mitgehen;mitfahren;mitkommen
vergessen;Ich habe keinen Stift dabei, ich habe ihn zu Hause ___.;У меня нет с собой ручки, я забыл ее дома.;geschlafen;gewohnt;gearbeitet
einladen;Ich habe bald Geburtstag und möchte dich zu meiner Feier ___.;У меня скоро день рождения, и я хочу пригласить тебя на мой праздник.;einschlafen;Einkaufen;einsteigen
Bezahlen;Der Kellner bringt die Rechnung und ich möchte bitte ___.;Официант приносит счет, и я хочу заплатить, пожалуйста.;wohnen;Fragen;Schwimmen
Kosten;Wie viel soll diese Jacke hier im Geschäft ___?;Сколько должна стоить эта куртка здесь в магазине?;Bezahlen;kaufen;Mieten
Öffnen;Es ist sehr heiß im Zimmer, kannst du bitte das Fenster ___?;В комнате очень жарко, можешь, пожалуйста, открыть окно?;trinken;Kochen;Schreiben
schließen;Draußen ist es laut, ich muss jetzt die Tür ___.;На улице шумно, я должен сейчас закрыть дверь.;Essen;Laufen;Sprechen
putzen;Das Bad ist schmutzig, ich muss heute die Toilette ___.;В ванной грязно, я должен сегодня помыть (почистить) туалет.;Essen;trinken;Lesen
Kochen;Ich habe Tomaten und Fleisch gekauft, heute will ich eine Suppe ___.;Я купил помидоры и мясо, сегодня я хочу сварить суп.;Schlafen;Fahren;Laufen
waschen;Mein Hemd hat einen Fleck, ich muss es sofort ___.;На моей рубашке пятно, я должен немедленно постирать ее.;Fragen;Sitzen;wohnen
Duschen;Nach dem langen Spaziergang im Regen möchte ich warm ___.;После долгой прогулки под дождем я хочу принять теплый душ.;Schreiben;Lesen;Lernen
anziehen;Draußen ist es kalt, du musst dir eine warme Jacke ___.;На улице холодно, тебе нужно надеть теплую куртку.;ausziehen;mitbringen;abholen
ausziehen;Komm bitte rein in die Wohnung und du kannst hier deine Schuhe ___.;Заходи, пожалуйста, в квартиру, и ты можешь снять здесь обувь.;anziehen;einpacken;mitnehmen
abholen;Mein Freund kommt am Bahnhof an und ich muss ihn mit dem Auto ___.;Мой друг приезжает на вокзал, и я должен забрать его на машине.;abfahren;anreisen;umsteigen
einsteigen;Der Zug steht am Gleis und wir müssen jetzt schnell ___.;Поезд стоит на пути, и нам нужно сейчас быстро сесть в поезд.;abfahren;vorbeifahren;mitbringen
Aussteigen;Wir sind an unserer Station angekommen, wir müssen jetzt ___.;Мы прибыли на нашу станцию, мы должны сейчас выйти.;einsteigen;mitfahren;abholen
umsteigen;Es gibt keinen direkten Zug nach Berlin, wir müssen in Köln ___.;Прямого поезда в Берлин нет, нам нужно сделать пересадку в Кёльне.;einladen;mitnehmen;anrufen
parken;Hier vor der Tür ist ein Parkplatz, du kannst dein Auto hier ___.;Здесь перед дверью парковка, ты можешь припарковать здесь свою машину.;Fahren;kaufen;verkaufen
Reparieren;Meine Waschmaschine ist kaputt und ein Handwerker muss sie ___.;Моя стиральная машина сломалась, и мастер должен ее починить.;kaufen;trinken;Schlafen
bestellen;Wir sitzen im Restaurant und möchten jetzt das Essen ___.;Мы сидим в ресторане и хотим сейчас заказать еду.;Kochen;waschen;putzen
Gefallen;Das neue Sofa ist sehr schön, es wird meinen Eltern sicher ___.;Новый диван очень красивый, он моим родителям наверняка понравится.;gehören;passen;schmecken
schmecken;Die Suppe ist wirklich sehr lecker, sie wird dir bestimmt gut ___.;Суп действительно очень вкусный, он тебе точно понравится на вкус.;passen;gehören;stehen
fehlen;Ich habe nur vier Teller auf dem Tisch, zwei Teller ___ noch.;У меня на столе только четыре тарелки, двух тарелок еще не хватает.;stehen;liegen;Sitzen
passieren;Auf der Straße gab es einen Unfall, was ist denn da genau ___?;На улице произошла авария, что же там точно случилось?;gesagt;gemacht;getan
Reisen;Ich habe im Sommer vier Wochen Urlaub und möchte nach Italien ___.;Летом у меня четыре недели отпуска, и я хочу поехать в путешествие в Италию.;Kochen;putzen;Schlafen
Tanzen;Auf der Party läuft tolle Musik und alle Leute wollen ___.;На вечеринке играет отличная музыка, и все люди хотят танцевать.;Schlafen;Schreiben;Lesen
singen;Sie hat eine wunderbare Stimme und kann sehr schön ein Lied ___.;У нее замечательный голос, и она может очень красиво спеть песню.;Tanzen;Kochen;Fahren
Lachen;Der Witz war so lustig, wir mussten alle laut ___.;Анекдот был таким смешным, мы все громко смеялись.;weinen;Schlafen;Schreiben
weinen;Das kleine Kind hat sich wehgetan und fängt laut an zu ___.;Маленький ребенок ударился и начинает громко плакать.;Lachen;Kochen;Reisen
Mieten;Wir bleiben ein ganzes Jahr in München und wollen eine Wohnung ___.;Мы остаемся на целый год в Мюнхене и хотим снять квартиру.;verkaufen;putzen;schließen
danken;Du hast mir sehr geholfen und ich möchte dir von Herzen ___.;Ты мне очень помог, и я хочу поблагодарить тебя от всего сердца.;bitten;Fragen;antworten
antworten;Ich habe dir eine Frage gestellt, bitte kannst du mir jetzt ___?;Я задал тебе вопрос, пожалуйста, ты можешь мне сейчас ответить?;Fragen;sagen;bitten
schenken;Mein Bruder hat morgen Geburtstag und ich will ihm ein Buch ___.;У моего брата завтра день рождения, и я хочу подарить ему книгу.;nehmen;stehlen;leihen
Bahnhof;Der Zug nach Hamburg fährt gleich ab, wir müssen schnell zum ___.;Поезд в Гамбург сейчас отправляется, нам нужно быстро на вокзал.;Supermarkt;Flughafen;Garten
Flughafen;Unser Flugzeug fliegt in zwei Stunden ab, wir müssen sofort zum ___.;Наш самолет вылетает через два часа, нам нужно немедленно в аэропорт.;Bahnhof;Parkplatz;Krankenhaus
Zug;Ich fahre heute nicht mit dem Auto, sondern nehme den ___.;Я еду сегодня не на машине, а сажусь на поезд.;Koffer;Schlüssel;Kaffee
Bus;Wir warten schon zwanzig Minuten an der Haltestelle auf den nächsten ___.;Мы ждем на остановке уже двадцать минут следующий автобус.;Tee;Käse;Schrank
Fahrrad;Das Wetter ist so schön, ich fahre heute mit dem ___ zur Arbeit.;Погода такая прекрасная, я поеду сегодня на работу на велосипеде.;Flugzeug;Schiff;Aufzug
Ticket;Vor der Fahrt mit der Bahn muss man am Automaten ein ___ kaufen.;Перед поездкой на поезде нужно купить в автомате билет.;Fahrrad;Handy;Brot
Koffer;Ich packe meine Kleidung für die lange Reise in einen großen ___.;Я упаковываю свою одежду для долгой поездки в большой чемодан.;Teller;Becher;Schlüssel
Tasche;Sie nimmt ihre Geldbörse und steckt sie unterwegs in ihre kleine ___.;Она берет свой кошелек и кладет его в дороге в свою маленькую сумку.;Wohnung;Küche;Straße
Schlüssel;Ich kann die Wohnungstür nicht aufmachen, ich habe meinen ___ verloren.;Я не могу открыть дверь квартиры, я потерял свой ключ.;Koffer;Tisch;Stuhl
Handy;Der Akku ist fast leer, ich muss mein ___ jetzt aufladen.;Батарея почти разряжена, мне нужно сейчас зарядить свой мобильный телефон.;Auto;Fahrrad;Zimmer
Brille;Ich kann diesen kleinen Text ohne meine neue ___ leider nicht lesen.;Я не могу прочитать этот мелкий текст без моих новых очков, к сожалению.;Tasche;Jacke;Tür
Arzt;Mein Hals tut sehr weh, ich habe heute einen Termin beim ___.;У меня сильно болит горло, у меня сегодня прием у врача.;Bäcker;Kellner;Lehrer
Apotheke;Ich habe Kopfschmerzen und hole mir schnell Tabletten in der ___.;У меня болит голова, и я быстро возьму себе таблетки в аптеке.;Bäckerei;Küche;Schule
Krankenhaus;Nach dem schweren Unfall musste der Mann eine Woche im ___ bleiben.;После тяжелой аварии мужчина должен был оставаться неделю в больнице.;Supermarkt;Restaurant;Kino
Medikament;Gegen diese starke Grippe brauche ich ein wirksames ___.;Против этого сильного гриппа мне нужно эффективное лекарство.;Geschenk;Buch;Fahrrad
Fieber;Mein Kind ist krank, es hat eine heiße Stirn und hohes ___.;Мой ребенок болен, у него горячий лоб и высокая температура.;Geld;Glück;Wetter
Schmerz;Nach dem Sturz auf dem Eis spürte er einen starken ___ im Bein.;После падения на льду он почувствовал сильную боль в ноге.;Hunger;Durst;Urlaub
Supermarkt;Wir brauchen Butter und Eier, ich gehe jetzt einkaufen im ___.;Нам нужны масло и яйца, я иду сейчас за покупками в супермаркет.;Krankenhaus;Kino;Bahnhof
Bäckerei;Ich hole uns morgens immer frische Brötchen in der kleinen ___.;Утром я всегда беру нам свежие булочки в маленькой пекарне.;Apotheke;Werkstatt;Bibliothek
Brot;Ich schneide mir zum Frühstück zwei Scheiben von dem frischen ___.;Я отрезаю себе на завтрак два ломтика свежего хлеба.;Wasser;Kaffee;Öl
Milch;Trinkst du deinen schwarzen Kaffee lieber pur oder mit etwas ___?;Ты пьешь свой черный кофе чистым или с небольшим количеством молока?;Suppe;Wurst;Fleisch
Fleisch;Er ist Vegetarier und isst schon seit vielen Jahren gar kein ___.;Он вегетарианец и уже много лет вообще не ест мяса.;Obst;Gemüse;Brot
Obst;Äpfel und Bananen sind gesund, ich esse jeden Tag frisches ___.;Яблоки и бананы полезны, я ем каждый день свежие фрукты.;Fleisch;Brot;Salz
Gemüse;Für den gesunden Salat kaufe ich Tomaten, Gurken und anderes frisches ___.;Для полезного салата я покупаю помидоры, огурцы и другие свежие овощи.;Fleisch;Brot;Öl
Kaffee;Morgens nach dem Aufstehen brauche ich zuerst eine heiße Tasse ___.;Утром после подъема мне сначала нужна горячая чашка кофе.;Suppe;Salz;Käse
Tee;Wenn ich Halsschmerzen habe, trinke ich gerne eine heiße Tasse ___ mit Honig.;Когда у меня болит горло, я охотно пью горячую чашку чая с медом.;Käse;Fisch;Kuchen
Käse;Ich lege mir auf mein Butterbrot eine gelbe Scheibe ___.;Я кладу себе на бутерброд желтый ломтик сыра.;Wasser;Saft;Milch
Rechnung;Wir haben fertig gegessen und bitten den Kellner um die ___.;Мы закончили есть и просим официанта принести счет.;Zeitung;Gabel;Serviette
Speisekarte;Was gibt es hier zu essen? Ich schaue kurz in die ___.;Что здесь есть поесть? Я посмотрю быстро в меню.;Uhrzeit;Wohnung;Tasche
Bett;Ich bin sehr müde und lege mich heute schon um neun Uhr ins ___.;Я очень устал и лягу сегодня уже в девять часов в кровать.;Bad;Auto;Kino
Schrank;Ich hänge mein neues Kleid ordentlich auf einen Bügel in den ___.;Я вешаю свое новое платье аккуратно на вешалку в шкаф.;Ofen;Kühlschrank;Mülleimer
Küche;Der Herd und der Kühlschrank stehen bei uns in der ___.;Плита и холодильник стоят у нас на кухне.;Garage;Straße;Garderobe
