verheimlicht;Du hast mir die Wahrheit ___;ты скрыл от меня правду;verkaufst;versprichst;vertraust
Hingabe;Sie arbeitete mit großer ___;Она работала с большой самоотдачей;Aufgabe;Vorgabe;Ausgabe
Uhren;Im Geschäft gibt es viele teure ___;В магазине много дорогих часов;Türen;Kuren;Spuren
erobert;Die Armee hat die Stadt ___;Армия завоевала город;erfordert;erweitert;erhebt
Bandit;Ein bewaffneter ___ hat die Bank überfallen;Вооруженный бандит ограбил банк;Kredit;Profit;Granit
Linien;Ziehen Sie zwei gerade ___ auf das Papier;Нарисуйте две прямые линии на бумаге;Lilien;Folien;Serien
umzugehen;Es ist schwer, mit diesem Problem ___;С этой проблемой трудно справляться;umzugeben;umzuziehen;umzusetzen
Vornamen;Wie lautet dein ___?;Как твое имя?;Nachnamen;Zunamen;Spitznamen
Nerv;Du triffst bei mir genau den ___;Ты попадаешь мне прямо в нерв;Kern;Stern;Herr
Berührung;Vermeiden Sie jede ___ mit den Augen;Избегайте любого контакта с глазами;Verführung;Aufführung;Ausführung
ergreift;Er ___ die Gelegenheit sofort;Он сразу пользуется возможностью;erreicht;begreift;angreift
Sattel;Das Pferd hat noch keinen ___;У лошади еще нет седла;Löffel;Gürtel;Zettel
gelangweilt;Ich bin total ___;Мне совершенно скучно;gefeiert;gesteuert;gefeuert
intakt;Mein Auto ist alt, aber der Motor ist noch ___;Моя машина старая, но мотор еще цел;exakt;fakt;pakt
Poesie;Er liest sehr gerne moderne ___;Он очень любит читать современную поэзию;Fantasie;Garantie;Ironie
belastet;Diese Entscheidung ___ mich sehr;Это решение сильно меня тяготит;belauscht;beleidigt;belohnt
reinlassen;Willst du die Gäste nicht ___?;Разве ты не хочешь впустить гостей?;rauslassen;weglassen;loslassen
geprügelt;Die beiden Jungs haben sich auf dem Schulhof ___;Двое мальчишек подрались на школьном дворе;gespiegelt;geflügelt;geregelt
Perspektive;Wir brauchen eine neue ___ für unser Projekt;Нам нужна новая перспектива для нашего проекта;Alternative;Initiative;Objektive
schreist;Warum ___ du mich so an?;Почему ты на меня так кричишь?;schweigst;schreibst;schießt
hingelegt;Ich habe mich aufs Sofa ___;Я лег на диван;hinterlegt;hinzugefügt;hingestellt
wildes;Ein ___ Tier lief über die Straße;Дикое животное перебежало дорогу;mildes;bildes;schildes
begreifst;Ich hoffe, dass du es endlich ___;Я надеюсь, что ты наконец это поймешь;angreifst;ergreifst;vergreifst
Schildkröte;Meine ___ isst gerne Salat;Моя черепаха любит есть салат;Brotkröte;Kröte;Trompete
umzingelt;Das Haus ist von der Polizei ___;Дом окружен полицией;umgewandelt;umgezogen;umgestaltet
Bonus;Ich habe vom Chef einen ___ bekommen;Я получил от босса премию;Fokus;Globus;Modus
wagst;Wie ___ du es?;Как ты смеешь?;sagst;magst;jagst
spucken;Man darf hier nicht auf den Boden ___;Здесь нельзя плевать на пол;gucken;drucken;zucken
