Nachbarn;Unsere ___ sind sehr freundlich und hilfsbereit.;Unsere Nachbarn sind sehr freundlich und hilfsbereit.;Nachbarschaft;Nachbar;Nachbarin
bieten;Wir ___ Ihnen einen hervorragenden Service an.;Мы предлагаем вам отличный сервис.;bitten;beten;bieten auf
bestes;Er hat sein ___ getan, um uns zu helfen.;Он сделал все возможное, чтобы помочь нам.;gutes;besseres;beste
fuhr;Er ___ gestern mit dem Auto in die Stadt.;Вчера он поехал в город на машине.;fährst;fahrt;fahren
verlässt;Sie ___ das Haus jeden Morgen um acht Uhr.;Она выходит из дома каждое утро в восемь часов.;verlassen;verließ;verlasst
dennoch;Das Wetter war schlecht, ___ gingen wir spazieren.;Погода была плохой, тем не менее мы пошли гулять.;deshalb;darum;weil
schicke;Ich ___ dir die Dokumente morgen per E-Mail.;Я отправлю тебе документы завтра по электронной почте.;schickt;schickte;schicken
vergeben;Kannst du mir meinen Fehler noch einmal ___?;Ты можешь еще раз простить мне мою ошибку?;verboten;vergessen;verloren
ausgehen;Wir wollen heute Abend zusammen ___, kommst du mit?;Мы хотим пойти куда-нибудь сегодня вечером, пойдешь с нами?;ausgeben;aussehen;ausmachen
trotz;Wir gingen spazieren ___ des starken Regens.;Мы пошли гулять несмотря на сильный дождь.;wegen;statt;während
ändert;Die Situation ___ sich jeden Tag ein bisschen.;Ситуация меняется каждый день понемногу.;ändern;änderst;änderte
passierte;Was ___ gestern Abend auf der Party?;Что случилось вчера вечером на вечеринке?;passiert;passieren;passierst
Toilette;Wo finde ich hier die nächste ___?;Где я могу найти ближайший туалет?;Badezimmer;Dusche;Waschbecken
annehmen;Ich kann dieses teure Geschenk leider nicht ___.;К сожалению, мне не удается принять этот дорогой подарок.;abnehmen;zunehmen;mitnehmen
herzlichen;Ich wünsche dir ___ Glückwunsch zum Geburtstag!;Поздравляю тебя с днем рождения! (Сердечные поздравления);herzliche;herzlicher;herzliches
Hexe;Das kleine Mädchen verkleidete sich zu Halloween als ___.;Маленькая девочка нарядилась на Хэллоуин ведьмой.;Fee;Prinzessin;Königin
erwachsen;Die Kinder sind schon ___ und leben nicht mehr hier.;Дети уже взрослые и больше здесь не живут.;kindlich;jung;klein
Pistole;Der Polizist zog seine ___, als er den Dieb sah.;Полицейский достал свой пистолет, когда увидел вора.;Messer;Gewehr;Schwert
