bleiben;Es regnet draußen in Strömen, wir sollten heute lieber zu Hause ___.;На улице идет проливной дождь, нам лучше сегодня остаться дома.;fliegen;Schwimmen;Fahren
beginnen;Der Deutschkurs soll genau um neun Uhr am Morgen ___.;Курс немецкого языка должен начаться ровно в девять часов утра.;enden;Schlafen;wohnen
enden;Der spannende Film im Fernsehen wird erst um Mitternacht ___.;Захватывающий фильм по телевизору закончится только в полночь.;beginnen;Kochen;trinken
dauern;Die Fahrt mit dem Regionalzug wird ungefähr eine Stunde ___.;Поездка на региональном поезде продлится примерно один час.;Kosten;Bezahlen;kaufen
denken;Ich muss oft an meine schöne Reise nach Italien ___.;Я часто должен думать о своей прекрасной поездке в Италию.;trinken;Kochen;Schlafen
glauben;Ich weiß es nicht genau, aber ich ___ schon, dass er heute kommt.;Я точно не знаю, но я действительно думаю (верю), что он сегодня придет.;trinke;schlafe;koche
kennen;Ich wohne erst seit einer Woche hier und ___ meine neuen Nachbarn noch nicht.;Я живу здесь только неделю и еще не знаю своих новых соседей.;trinke;koche;esse
sagen;Ich habe dich leider nicht verstanden, was wolltest du eben ___?;Я тебя, к сожалению, не понял, что ты только что хотел сказать?;trinken;Kochen;Schlafen
bekommen;Zum Geburtstag werde ich von meinen Eltern sicher ein schönes Geschenk ___.;На день рождения я от родителей наверняка получу хороший подарок.;Kochen;Schlafen;wohnen
Tragen;Dieser schwere Koffer ist unhandlich, kannst du ihn bitte die Treppe hoch ___?;Этот тяжелый чемодан неудобный, можешь, пожалуйста, отнести (донести) его вверх по лестнице?;Kochen;trinken;Sitzen
besuchen;Am Wochenende fahre ich zu meinen Großeltern, um sie nach langer Zeit zu ___.;На выходных я поеду к бабушке и дедушке, чтобы навестить их спустя долгое время.;Kochen;Schlafen;wohnen
planen;Wir haben im Sommer Urlaub und wollen eine schöne Reise an die Ostsee ___.;У нас летом отпуск, и мы хотим спланировать хорошую поездку на Балтийское море.;Kochen;Schlafen;trinken
vorbereiten;Morgen kommen viele Gäste, deshalb muss ich heute das Abendessen in Ruhe ___.;Завтра придет много гостей, поэтому я должен сегодня спокойно подготовить ужин.;Schlafen;liegen;Sitzen
ärgern;Der Zug hat schon wieder Verspätung, darüber muss man sich wirklich ___.;У поезда снова опоздание, по этому поводу действительно приходится злиться (раздражаться).;freuen;bedanken;hoffen
interessieren;Ich lese gerne Bücher über fremde Länder, denn Kultur und Geschichte ___ mich sehr.;Я охотно читаю книги о чужих странах, ведь культура и история меня очень интересуют.;ärgern;stören;Schaden
probieren;Die Suppe schmeckt köstlich, du musst unbedingt einen Löffel davon ___!;Суп на вкус превосходный, ты непременно должен попробовать ложку!;Schlafen;wohnen;Laufen
drücken;Wenn du in den dritten Stock möchtest, musst du im Aufzug diese Taste ___.;Если ты хочешь на третий этаж, ты должен нажать в лифте эту кнопку.;ziehen;trinken;Schlafen
