melde;Ich ___ mich später bei dir, wenn ich Zeit habe.;Я свяжусь с тобой (дам знать) позже, когда будет время.;rufe;sage;spreche
Bock;Hast du ___, heute Abend ins Kino zu gehen?;У тебя есть желание (настроение/разг.) пойти сегодня вечером в кино?;Lust;Zeit;Idee
vorbei;Komm doch später auf einen Kaffee bei mir ___.;Заходи (заглядывай) ко мне позже на кофе.;an;zu;rein
klar;Kommst du mit der neuen Übung im Gym ___?;Ты справляешься (разбираешься) с новым упражнением в зале?;zurecht;mit;gut
nachschauen;Ich muss dieses Wort kurz im Wörterbuch ___.;Мне нужно быстро посмотреть (проверить) это слово в словаре.;sehen;finden;lesen
aus;Der Zug nach München fällt heute leider ___.;Поезд на Мюнхен сегодня, к сожалению, отменяется.;ab;weg;um
nervt;Es ___ mich, wenn das Internet so langsam ist.;Меня бесит (нервирует), когда интернет такой медленный.;stört;ärgert;macht
Passt;___ es dir morgen um 15 Uhr für ein Treffen?;Тебе подходит завтра в 15 часов для встречи?;Geht;Stimmt;Klappt
schief;Wenn etwas ___ geht, versuche ich es einfach noch mal.;Если что-то идет не так (наперекосяк), я просто пробую еще раз.;falsch;schlecht;kaputt
aufgeben;Auch wenn es schwer ist, darfst du nicht ___.;Даже если тяжело, ты не должен сдаваться.;aufhören;lassen;verlieren
übernehmen;Kannst du bitte diese Aufgabe kurz für mich ___?;Можешь, пожалуйста, ненадолго взять на себя (перенять) эту задачу?;machen;nehmen;tragen
unternehmen;Wollen wir am Wochenende etwas zusammen ___?;Хотим ли мы на выходных что-нибудь вместе предпринять?;machen;gehen;treffen
gewohnt;Ich bin es ___, jeden Morgen früh aufzustehen.;Я привык (имею привычку) каждое утро рано вставать.;bekannt;normal;sicher
verpassen;Wir müssen uns beeilen, sonst ___ wir den Bus.;Мы должны поторопиться, иначе мы пропустим автобус.;verlieren;vergessen;lassen
auf;Wann hört es endlich ___ zu regnen?;Когда уже наконец перестанет (закончится) идти дождь?;aus;an;zu
erkannt;Ich habe dich auf dem alten Foto gar nicht ___.;Я тебя на старом фото вообще не узнал.;gesehen;gewusst;gemerkt
anfühlt;Es ___ sich gut an, endlich Fortschritte zu machen.;Это ощущается хорошо — наконец-то делать успехи.;macht;gibt;spürt
vermute;Ich ___, dass er heute nicht mehr zum Training kommt.;Я предполагаю, что он сегодня больше не придет на тренировку.;denke;glaube;weiß
verschlafen;Ich habe meinen Wecker nicht gehört und heute ___. ;Я не услышал свой будильник и сегодня проспал.;geschlafen;verpasst;vergessen
verwechselt;Entschuldigung, ich habe Sie mit jemandem ___.;Извините, я вас с кем-то перепутал.;vergessen;verloren;gesehen
überzeugt;Deine Idee für das neue Projekt hat mich wirklich ___.;Твоя идея для нового проекта меня действительно убедила.;gesagt;gezeigt;gemacht
enttäuscht;Ich war ein bisschen ___ von dem neuen Film.;Я был немного разочарован новым фильмом.;traurig;schlecht;böse
anstrengend;Das Training heute war wirklich extrem ___.;Тренировка сегодня была действительно крайне утомительной (тяжелой).;schwer;hart;stark
Feierabend;Um 18 Uhr mache ich heute endlich ___.;В 18 часов я сегодня наконец заканчиваю работу (делаю конец рабочего дня).;Schluss;Ende;Pause
spontan;Wir haben uns ganz ___ für einen Ausflug entschieden.;Мы совершенно спонтанно решились на поездку.;schnell;plötzlich;sofort
